"location","date","daily_average"
"Liberia",2020-01-28,1.69146088792031e-05
"Lithuania",2020-01-28,0.00618322924584203
"Luxembourg",2020-01-28,0.00286863712015628
"Macao (SAR)",2020-01-28,6.17517467018526e-06
"Macedonia",2020-01-28,0.000435484057175674
"Madagascar",2020-01-28,1.54379366754632e-05
"Malawi",2020-01-28,0.000133437470047047
"Malaysia",2020-01-28,0.00310020617028823
"Maldives",2020-01-28,0.00164192524763122
"Mali",2020-01-28,3.98701495009788e-05
"Malta",2020-01-28,0.00566236668670466
"Martinique",2020-01-28,3.08758733509263e-06
"Mauritania",2020-01-28,3.43661894688571e-05
"Mauritius",2020-01-28,0.00173508983939445
"Mayotte",2020-01-28,4.02728782838169e-07
"Mexico",2020-01-28,0.00446223491384692
"Moldova",2020-01-28,0.00144619905917187
"Mongolia",2020-01-28,2.71170713777701e-05
"Montenegro",2020-01-28,0.000197605589445928
"Morocco",2020-01-28,0.00695257546399054
"Mozambique",2020-01-28,9.63864220259352e-05
"Myanmar",2020-01-28,0.000250363059997729
"Namibia",2020-01-28,9.93397664334151e-05
"Nepal",2020-01-28,0.00100937257272007
"Netherlands",2020-01-28,0.0402699249394095
"New Caledonia",2020-01-28,5.35629281174765e-05
"New Zealand",2020-01-28,0.00367516862925352
"Nicaragua",2020-01-28,2.93992011471864e-05
"Niger",2020-01-28,2.30897835493884e-05
"Nigeria",2020-01-28,0.00410689388445604
"North Mariana Isl",2020-01-28,0
"Norway",2020-01-28,0.0131200982873019
"Oman",2020-01-28,0.00100668771416781
"Pakistan",2020-01-28,0.0084841530251241
"Palau",2020-01-28,9.39700493289062e-07
"Panama",2020-01-28,0.000204720464609403
"Papua New Guinea",2020-01-28,3.62455904554352e-06
"Paraguay",2020-01-28,3.70510480211116e-05
"Peru",2020-01-28,0.000479784223287872
"Philippines",2020-01-28,0.00287736291045111
"Poland",2020-01-28,0.0434814184966886
"Portugal",2020-01-28,0.024402276652658
"Puerto Rico",2020-01-28,0.000288085322656904
"Qatar",2020-01-28,0.00178999519678805
"Reunion",2020-01-28,1.0202462498567e-05
"Romania",2020-01-28,0.0184449782539882
"Russia",2020-01-28,0.00498873567594402
"Rwanda",2020-01-28,0.00017599247810028
"Samoa",2020-01-28,1.20818634851451e-06
"Sao Tome-Principe",2020-01-28,9.39700493289062e-06
"Saudi Arabia",2020-01-28,0.00477918246594056
"Senegal",2020-01-28,0.000242174241413353
"Serbia",2020-01-28,0.00130913703007928
"Seychelles",2020-01-28,0.000260162793713457
"Sierra Leone",2020-01-28,0.000308221761798812
"Singapore",2020-01-28,0.00516150632378159
"Slovakia",2020-01-28,0.00335043498735834
"Slovenia",2020-01-28,0.000634432075897729
"Solomon Islands",2020-01-28,0
"Somalia",2020-01-28,0.000266472211311255
"South Africa",2020-01-28,0.00843904740144623
"South Sudan",2020-01-28,1.97337103590703e-05
"Spain",2020-01-28,0.130053474327785
"Sri Lanka",2020-01-28,0.00231931506036502
"St Barthelemy",2020-01-28,1.61091513135268e-05
"St Helena",2020-01-28,1.07394342090178e-06
"St Kitts-Nevis",2020-01-28,0.000126054109028347
"St Lucia",2020-01-28,0.00107770222287494
"St Maarten (Dutch Part)",2020-01-28,0.000111287386990947
"St Vincent-Grenad",2020-01-28,0.000179214308362985
"Sudan",2020-01-28,0.000425818566387558
"Suriname",2020-01-28,1.00682195709542e-05
"Svalbard",2020-01-28,1.58406654583013e-05
"Swaziland",2020-01-28,1.47667220373995e-06
"Sweden",2020-01-28,0.0106141855575552
"Switzerland",2020-01-28,0.0442090151643496
"Taiwan",2020-01-28,0.00147908857643698
"Tajikistan",2020-01-28,1.65118800963649e-05
"Tanzania",2020-01-28,0.000496161860456625
"Thailand",2020-01-28,0.0111167910785372
"Togo",2020-01-28,2.06734108523594e-05
"Tonga",2020-01-28,2.81910147986719e-06
"Trinidad-Tobago",2020-01-28,0.000612818964552081
"Tunisia",2020-01-28,0.000804383622255437
"Turkey",2020-01-28,0.00981101012164826
"Turkmenistan",2020-01-28,0.000215191412963195
"Turks-Caicos",2020-01-28,7.02090511414542e-05
"Uganda",2020-01-28,0.000661817633130725
"Ukraine",2020-01-28,0.00230870986908361
"United Arab Emirates",2020-01-28,0.0148208219372275
"United States",2020-01-28,0.0658832070420618
"Uruguay",2020-01-28,0.000147801463301608
"Uzbekistan",2020-01-28,9.24933771251662e-05
"Vanuatu",2020-01-28,1.20818634851451e-06
"Venezuela",2020-01-28,4.52398666054877e-05
"Viet Nam",2020-01-28,0.00184288691026746
"Virgin Islands (GB)",2020-01-28,6.60475203854598e-05
"Virgin Islands (US)",2020-01-28,2.36267552598393e-05
"Zambia",2020-01-28,0.000204988950464628
"Zimbabwe",2020-01-28,0.000882244520270816
"French Guiana",2020-01-28,2.41637269702902e-06
"Syria",2020-01-28,1.34242927612723e-07
"Timor-leste",2020-01-28,2.68485855225446e-07
"Afghanistan",2020-01-29,0.000343259165905733
"Albania",2020-01-29,0.00160581390010339
"Algeria",2020-01-29,0.000930437731283784
"Angola",2020-01-29,0.000280836204565817
"Antigua-Barbuda",2020-01-29,0.00104951120807627
"Argentina",2020-01-29,0.00146163699584733
"Armenia",2020-01-29,5.58450578868928e-05
"Aruba",2020-01-29,2.17473542732611e-05
"Australia",2020-01-29,0.0139753599791225
"Austria",2020-01-29,0.0148808285258704
"Azerbaijan",2020-01-29,0.000384203258827614
"Bahamas",2020-01-29,0.000290098966571095
"Bahrain",2020-01-29,0.000722629679339289
"Bangladesh",2020-01-29,0.00231730141645083
"Barbados",2020-01-29,0.00578318532155611
"Belarus",2020-01-29,0.000240160597499162
"Belgium",2020-01-29,0.00514902173151361
"Belize",2020-01-29,5.2354741768962e-05
"Benin",2020-01-29,3.06073874957009e-05
"Bermuda",2020-01-29,0.000395076935964244
"Bolivia",2020-01-29,6.80611642996506e-05
"Bonaire, Saint Eustatius and Saba",2020-01-29,6.57790345302343e-06
"Bosnia-Herzegovina",2020-01-29,4.83274539405803e-05
"Botswana",2020-01-29,0.000103635540117022
"Brazil",2020-01-29,0.00426167597999351
"Brunei Darussalam",2020-01-29,6.63160062406852e-05
"Bulgaria",2020-01-29,0.0113054023918331
"Burkina Faso",2020-01-29,2.38952411150647e-05
"Burundi",2020-01-29,6.30941759779799e-06
"Cambodia",2020-01-29,0.000395211178891857
"Cameroon",2020-01-29,0.000138001729585879
"Canada",2020-01-29,0.00870833871423735
"Cape Verde",2020-01-29,0.00226293303076767
"Cayman Islands",2020-01-29,0.000183912810829431
"Central African Rep",2020-01-29,1.20818634851451e-06
"Chad",2020-01-29,1.87940098657812e-05
"Chile",2020-01-29,0.000919698297074766
"China",2020-01-29,0.0191392826756012
"Colombia",2020-01-29,0.00130645217152702
"Comoros",2020-01-29,2.95334440747991e-06
"Congo (Brazzaville)",2020-01-29,3.90646919353024e-05
"Congo (Kinshasa)",2020-01-29,9.82658230125133e-05
"Cook Islands",2020-01-29,4.29577368360714e-06
"Costa Rica",2020-01-29,0.000926410443455402
"Cote D'Ivoire",2020-01-29,0.00018485251132272
"Croatia",2020-01-29,0.00103675812995306
"Cuba",2020-01-29,0.000520191344499302
"Curacao",2020-01-29,4.88644256510312e-05
"Cyprus",2020-01-29,0.00614362758219627
"Czech Republic",2020-01-29,0.0104882656914544
"Denmark",2020-01-29,0.0136143807467719
"Djibouti",2020-01-29,5.26232276241875e-05
"Dominica",2020-01-29,5.77244588734709e-05
"Dominican Rep",2020-01-29,0.00183751719316295
"Ecuador",2020-01-29,0.000284058034828522
"Egypt",2020-01-29,0.00449942020479564
"El Salvador",2020-01-29,5.61135437421183e-05
"Equatorial Guinea",2020-01-29,5.2354741768962e-05
"Eritrea",2020-01-29,4.59110812435513e-05
"Estonia",2020-01-29,0.00133061589849731
"Ethiopia",2020-01-29,0.000487838798944636
"Falkland Islands",2020-01-29,0.00014296871790755
"Faroe Islands",2020-01-29,0.000112629816267075
"Fiji",2020-01-29,8.55127448893046e-05
"Finland",2020-01-29,0.00515627084960469
"France",2020-01-29,0.0464092567479221
"French Polynesia",2020-01-29,1.30215639784341e-05
"Gabon",2020-01-29,6.51078198921707e-05
"Gambia",2020-01-29,0.000304462959825656
"Georgia",2020-01-29,0.000298019299300245
"Germany",2020-01-29,0.0534697635257133
"Ghana",2020-01-29,0.00177509423182304
"Gibraltar",2020-01-29,0.00153828970751419
"Greece",2020-01-29,0.00825043608815035
"Greenland",2020-01-29,1.34242927612723e-07
"Grenada",2020-01-29,0.000432530712768194
"Guadeloupe",2020-01-29,6.71214638063616e-06
"Guam",2020-01-29,3.62455904554352e-06
"Guatemala",2020-01-29,5.78587018010837e-05
"Guernsey",2020-01-29,0.00373222187348893
"Guinea",2020-01-29,5.61135437421183e-05
"Guinea-Bissau",2020-01-29,1.57064225306886e-05
"Guyana",2020-01-29,0.000162836671194233
"Haiti",2020-01-29,4.29577368360714e-06
"Honduras",2020-01-29,1.93309815762321e-05
"Hong Kong (SAR)",2020-01-29,0.00833004214422469
"Hungary",2020-01-29,0.012696830336539
"Iceland",2020-01-29,0.00614416455390672
"India",2020-01-29,0.0239369906655523
"Indonesia",2020-01-29,0.00252014248007365
"Iran",2020-01-29,0.000739007316508041
"Iraq",2020-01-29,0.0011891238527935
"Ireland",2020-01-29,0.0560823993829121
"Isle of Man",2020-01-29,0.00339661455445712
"Israel",2020-01-29,0.00591742824916883
"Italy",2020-01-29,0.0581642387043302
"Jamaica",2020-01-29,0.00317417402340284
"Japan",2020-01-29,0.0042067706225999
"Jersey",2020-01-29,0.00576573374096646
"Jordan",2020-01-29,0.000774715935253025
"Kazakhstan",2020-01-29,0.000382458100768648
"Kenya",2020-01-29,0.0020131069424804
"Korea (South)",2020-01-29,0.00359193801413363
"Kuwait",2020-01-29,0.00318061768392825
"Kyrgyzstan",2020-01-29,4.9938369071933e-05
"Laos",2020-01-29,3.23525455546663e-05
"Latvia",2020-01-29,0.00413186306899201
"Lebanon",2020-01-29,0.000772165319628383
"Lesotho",2020-01-29,5.63820295973437e-06
"Liberia",2020-01-29,1.69146088792031e-05
"Lithuania",2020-01-29,0.00618322924584203
"Luxembourg",2020-01-29,0.00286863712015628
"Macao (SAR)",2020-01-29,6.17517467018526e-06
"Macedonia",2020-01-29,0.000435484057175674
"Madagascar",2020-01-29,1.54379366754632e-05
"Malawi",2020-01-29,0.000133437470047047
"Malaysia",2020-01-29,0.00310020617028823
"Maldives",2020-01-29,0.00164192524763122
"Mali",2020-01-29,3.98701495009788e-05
"Malta",2020-01-29,0.00566236668670466
"Martinique",2020-01-29,3.08758733509263e-06
"Mauritania",2020-01-29,3.43661894688571e-05
"Mauritius",2020-01-29,0.00173508983939445
"Mayotte",2020-01-29,4.02728782838169e-07
"Mexico",2020-01-29,0.00446223491384692
"Moldova",2020-01-29,0.00144619905917187
"Mongolia",2020-01-29,2.71170713777701e-05
"Montenegro",2020-01-29,0.000197605589445928
"Morocco",2020-01-29,0.00695257546399054
"Mozambique",2020-01-29,9.63864220259352e-05
"Myanmar",2020-01-29,0.000250363059997729
"Namibia",2020-01-29,9.93397664334151e-05
"Nepal",2020-01-29,0.00100937257272007
"Netherlands",2020-01-29,0.0402699249394095
"New Caledonia",2020-01-29,5.35629281174765e-05
"New Zealand",2020-01-29,0.00367516862925352
"Nicaragua",2020-01-29,2.93992011471864e-05
"Niger",2020-01-29,2.30897835493884e-05
"Nigeria",2020-01-29,0.00410689388445604
"North Mariana Isl",2020-01-29,0
"Norway",2020-01-29,0.0131200982873019
"Oman",2020-01-29,0.00100668771416781
"Pakistan",2020-01-29,0.0084841530251241
"Palau",2020-01-29,9.39700493289062e-07
"Panama",2020-01-29,0.000204720464609403
"Papua New Guinea",2020-01-29,3.62455904554352e-06
"Paraguay",2020-01-29,3.70510480211116e-05
"Peru",2020-01-29,0.000479784223287872
"Philippines",2020-01-29,0.00287736291045111
"Poland",2020-01-29,0.0434814184966886
"Portugal",2020-01-29,0.024402276652658
"Puerto Rico",2020-01-29,0.000288085322656904
"Qatar",2020-01-29,0.00178999519678805
"Reunion",2020-01-29,1.0202462498567e-05
"Romania",2020-01-29,0.0184449782539882
"Russia",2020-01-29,0.00498873567594402
"Rwanda",2020-01-29,0.00017599247810028
"Samoa",2020-01-29,1.20818634851451e-06
"Sao Tome-Principe",2020-01-29,9.39700493289062e-06
"Saudi Arabia",2020-01-29,0.00477918246594056
"Senegal",2020-01-29,0.000242174241413353
"Serbia",2020-01-29,0.00130913703007928
"Seychelles",2020-01-29,0.000260162793713457
"Sierra Leone",2020-01-29,0.000308221761798812
"Singapore",2020-01-29,0.00516150632378159
"Slovakia",2020-01-29,0.00335043498735834
"Slovenia",2020-01-29,0.000634432075897729
"Solomon Islands",2020-01-29,0
"Somalia",2020-01-29,0.000266472211311255
"South Africa",2020-01-29,0.00843904740144623
"South Sudan",2020-01-29,1.97337103590703e-05
"Spain",2020-01-29,0.130053474327785
"Sri Lanka",2020-01-29,0.00231931506036502
"St Barthelemy",2020-01-29,1.61091513135268e-05
"St Helena",2020-01-29,1.07394342090178e-06
"St Kitts-Nevis",2020-01-29,0.000126054109028347
"St Lucia",2020-01-29,0.00107770222287494
"St Maarten (Dutch Part)",2020-01-29,0.000111287386990947
"St Vincent-Grenad",2020-01-29,0.000179214308362985
"Sudan",2020-01-29,0.000425818566387558
"Suriname",2020-01-29,1.00682195709542e-05
"Svalbard",2020-01-29,1.58406654583013e-05
"Swaziland",2020-01-29,1.47667220373995e-06
"Sweden",2020-01-29,0.0106141855575552
"Switzerland",2020-01-29,0.0442090151643496
"Taiwan",2020-01-29,0.00147908857643698
"Tajikistan",2020-01-29,1.65118800963649e-05
"Tanzania",2020-01-29,0.000496161860456625
"Thailand",2020-01-29,0.0111167910785372
"Togo",2020-01-29,2.06734108523594e-05
"Tonga",2020-01-29,2.81910147986719e-06
"Trinidad-Tobago",2020-01-29,0.000612818964552081
"Tunisia",2020-01-29,0.000804383622255437
"Turkey",2020-01-29,0.00981101012164826
"Turkmenistan",2020-01-29,0.000215191412963195
"Turks-Caicos",2020-01-29,7.02090511414542e-05
"Uganda",2020-01-29,0.000661817633130725
"Ukraine",2020-01-29,0.00230870986908361
"United Arab Emirates",2020-01-29,0.0148208219372275
"United States",2020-01-29,0.0658832070420618
"Uruguay",2020-01-29,0.000147801463301608
"Uzbekistan",2020-01-29,9.24933771251662e-05
"Vanuatu",2020-01-29,1.20818634851451e-06
"Venezuela",2020-01-29,4.52398666054877e-05
"Viet Nam",2020-01-29,0.00184288691026746
"Virgin Islands (GB)",2020-01-29,6.60475203854598e-05
"Virgin Islands (US)",2020-01-29,2.36267552598393e-05
"Zambia",2020-01-29,0.000204988950464628
"Zimbabwe",2020-01-29,0.000882244520270816
"French Guiana",2020-01-29,2.41637269702902e-06
"Syria",2020-01-29,1.34242927612723e-07
"Timor-leste",2020-01-29,2.68485855225446e-07
"Afghanistan",2020-01-30,0.000343259165905733
"Albania",2020-01-30,0.00160581390010339
"Algeria",2020-01-30,0.000930437731283784
"Angola",2020-01-30,0.000280836204565817
"Antigua-Barbuda",2020-01-30,0.00104951120807627
"Argentina",2020-01-30,0.00146163699584733
"Armenia",2020-01-30,5.58450578868928e-05
"Aruba",2020-01-30,2.17473542732611e-05
"Australia",2020-01-30,0.0139753599791225
"Austria",2020-01-30,0.0148808285258704
"Azerbaijan",2020-01-30,0.000384203258827614
"Bahamas",2020-01-30,0.000290098966571095
"Bahrain",2020-01-30,0.000722629679339289
"Bangladesh",2020-01-30,0.00231730141645083
"Barbados",2020-01-30,0.00578318532155611
"Belarus",2020-01-30,0.000240160597499162
"Belgium",2020-01-30,0.00514902173151361
"Belize",2020-01-30,5.2354741768962e-05
"Benin",2020-01-30,3.06073874957009e-05
"Bermuda",2020-01-30,0.000395076935964244
"Bolivia",2020-01-30,6.80611642996506e-05
"Bonaire, Saint Eustatius and Saba",2020-01-30,6.57790345302343e-06
"Bosnia-Herzegovina",2020-01-30,4.83274539405803e-05
"Botswana",2020-01-30,0.000103635540117022
"Brazil",2020-01-30,0.00426167597999351
"Brunei Darussalam",2020-01-30,6.63160062406852e-05
"Bulgaria",2020-01-30,0.0113054023918331
"Burkina Faso",2020-01-30,2.38952411150647e-05
"Burundi",2020-01-30,6.30941759779799e-06
"Cambodia",2020-01-30,0.000395211178891857
"Cameroon",2020-01-30,0.000138001729585879
"Canada",2020-01-30,0.00870833871423735
"Cape Verde",2020-01-30,0.00226293303076767
"Cayman Islands",2020-01-30,0.000183912810829431
"Central African Rep",2020-01-30,1.20818634851451e-06
"Chad",2020-01-30,1.87940098657812e-05
"Chile",2020-01-30,0.000919698297074766
"China",2020-01-30,0.0191392826756012
"Colombia",2020-01-30,0.00130645217152702
"Comoros",2020-01-30,2.95334440747991e-06
"Congo (Brazzaville)",2020-01-30,3.90646919353024e-05
"Congo (Kinshasa)",2020-01-30,9.82658230125133e-05
"Cook Islands",2020-01-30,4.29577368360714e-06
"Costa Rica",2020-01-30,0.000926410443455402
"Cote D'Ivoire",2020-01-30,0.00018485251132272
"Croatia",2020-01-30,0.00103675812995306
"Cuba",2020-01-30,0.000520191344499302
"Curacao",2020-01-30,4.88644256510312e-05
"Cyprus",2020-01-30,0.00614362758219627
"Czech Republic",2020-01-30,0.0104882656914544
"Denmark",2020-01-30,0.0136143807467719
"Djibouti",2020-01-30,5.26232276241875e-05
"Dominica",2020-01-30,5.77244588734709e-05
"Dominican Rep",2020-01-30,0.00183751719316295
"Ecuador",2020-01-30,0.000284058034828522
"Egypt",2020-01-30,0.00449942020479564
"El Salvador",2020-01-30,5.61135437421183e-05
"Equatorial Guinea",2020-01-30,5.2354741768962e-05
"Eritrea",2020-01-30,4.59110812435513e-05
"Estonia",2020-01-30,0.00133061589849731
"Ethiopia",2020-01-30,0.000487838798944636
"Falkland Islands",2020-01-30,0.00014296871790755
"Faroe Islands",2020-01-30,0.000112629816267075
"Fiji",2020-01-30,8.55127448893046e-05
"Finland",2020-01-30,0.00515627084960469
"France",2020-01-30,0.0464092567479221
"French Polynesia",2020-01-30,1.30215639784341e-05
"Gabon",2020-01-30,6.51078198921707e-05
"Gambia",2020-01-30,0.000304462959825656
"Georgia",2020-01-30,0.000298019299300245
"Germany",2020-01-30,0.0534697635257133
"Ghana",2020-01-30,0.00177509423182304
"Gibraltar",2020-01-30,0.00153828970751419
"Greece",2020-01-30,0.00825043608815035
"Greenland",2020-01-30,1.34242927612723e-07
"Grenada",2020-01-30,0.000432530712768194
"Guadeloupe",2020-01-30,6.71214638063616e-06
"Guam",2020-01-30,3.62455904554352e-06
"Guatemala",2020-01-30,5.78587018010837e-05
"Guernsey",2020-01-30,0.00373222187348893
"Guinea",2020-01-30,5.61135437421183e-05
"Guinea-Bissau",2020-01-30,1.57064225306886e-05
"Guyana",2020-01-30,0.000162836671194233
"Haiti",2020-01-30,4.29577368360714e-06
"Honduras",2020-01-30,1.93309815762321e-05
"Hong Kong (SAR)",2020-01-30,0.00833004214422469
"Hungary",2020-01-30,0.012696830336539
"Iceland",2020-01-30,0.00614416455390672
"India",2020-01-30,0.0239369906655523
"Indonesia",2020-01-30,0.00252014248007365
"Iran",2020-01-30,0.000739007316508041
"Iraq",2020-01-30,0.0011891238527935
"Ireland",2020-01-30,0.0560823993829121
"Isle of Man",2020-01-30,0.00339661455445712
"Israel",2020-01-30,0.00591742824916883
"Italy",2020-01-30,0.0581642387043302
"Jamaica",2020-01-30,0.00317417402340284
"Japan",2020-01-30,0.0042067706225999
"Jersey",2020-01-30,0.00576573374096646
"Jordan",2020-01-30,0.000774715935253025
"Kazakhstan",2020-01-30,0.000382458100768648
"Kenya",2020-01-30,0.0020131069424804
"Korea (South)",2020-01-30,0.00359193801413363
"Kuwait",2020-01-30,0.00318061768392825
"Kyrgyzstan",2020-01-30,4.9938369071933e-05
"Laos",2020-01-30,3.23525455546663e-05
"Latvia",2020-01-30,0.00413186306899201
"Lebanon",2020-01-30,0.000772165319628383
"Lesotho",2020-01-30,5.63820295973437e-06
"Liberia",2020-01-30,1.69146088792031e-05
"Lithuania",2020-01-30,0.00618322924584203
"Luxembourg",2020-01-30,0.00286863712015628
"Macao (SAR)",2020-01-30,6.17517467018526e-06
"Macedonia",2020-01-30,0.000435484057175674
"Madagascar",2020-01-30,1.54379366754632e-05
"Malawi",2020-01-30,0.000133437470047047
"Malaysia",2020-01-30,0.00310020617028823
"Maldives",2020-01-30,0.00164192524763122
"Mali",2020-01-30,3.98701495009788e-05
"Malta",2020-01-30,0.00566236668670466
"Martinique",2020-01-30,3.08758733509263e-06
"Mauritania",2020-01-30,3.43661894688571e-05
"Mauritius",2020-01-30,0.00173508983939445
"Mayotte",2020-01-30,4.02728782838169e-07
"Mexico",2020-01-30,0.00446223491384692
"Moldova",2020-01-30,0.00144619905917187
"Mongolia",2020-01-30,2.71170713777701e-05
"Montenegro",2020-01-30,0.000197605589445928
"Morocco",2020-01-30,0.00695257546399054
"Mozambique",2020-01-30,9.63864220259352e-05
"Myanmar",2020-01-30,0.000250363059997729
"Namibia",2020-01-30,9.93397664334151e-05
"Nepal",2020-01-30,0.00100937257272007
"Netherlands",2020-01-30,0.0402699249394095
"New Caledonia",2020-01-30,5.35629281174765e-05
"New Zealand",2020-01-30,0.00367516862925352
"Nicaragua",2020-01-30,2.93992011471864e-05
"Niger",2020-01-30,2.30897835493884e-05
"Nigeria",2020-01-30,0.00410689388445604
"North Mariana Isl",2020-01-30,0
"Norway",2020-01-30,0.0131200982873019
"Oman",2020-01-30,0.00100668771416781
"Pakistan",2020-01-30,0.0084841530251241
"Palau",2020-01-30,9.39700493289062e-07
"Panama",2020-01-30,0.000204720464609403
"Papua New Guinea",2020-01-30,3.62455904554352e-06
"Paraguay",2020-01-30,3.70510480211116e-05
"Peru",2020-01-30,0.000479784223287872
"Philippines",2020-01-30,0.00287736291045111
"Poland",2020-01-30,0.0434814184966886
"Portugal",2020-01-30,0.024402276652658
"Puerto Rico",2020-01-30,0.000288085322656904
"Qatar",2020-01-30,0.00178999519678805
"Reunion",2020-01-30,1.0202462498567e-05
"Romania",2020-01-30,0.0184449782539882
"Russia",2020-01-30,0.00498873567594402
"Rwanda",2020-01-30,0.00017599247810028
"Samoa",2020-01-30,1.20818634851451e-06
"Sao Tome-Principe",2020-01-30,9.39700493289062e-06
"Saudi Arabia",2020-01-30,0.00477918246594056
"Senegal",2020-01-30,0.000242174241413353
"Serbia",2020-01-30,0.00130913703007928
"Seychelles",2020-01-30,0.000260162793713457
"Sierra Leone",2020-01-30,0.000308221761798812
"Singapore",2020-01-30,0.00516150632378159
"Slovakia",2020-01-30,0.00335043498735834
"Slovenia",2020-01-30,0.000634432075897729
"Solomon Islands",2020-01-30,0
"Somalia",2020-01-30,0.000266472211311255
"South Africa",2020-01-30,0.00843904740144623
"South Sudan",2020-01-30,1.97337103590703e-05
"Spain",2020-01-30,0.130053474327785
"Sri Lanka",2020-01-30,0.00231931506036502
"St Barthelemy",2020-01-30,1.61091513135268e-05
"St Helena",2020-01-30,1.07394342090178e-06
"St Kitts-Nevis",2020-01-30,0.000126054109028347
"St Lucia",2020-01-30,0.00107770222287494
"St Maarten (Dutch Part)",2020-01-30,0.000111287386990947
"St Vincent-Grenad",2020-01-30,0.000179214308362985
"Sudan",2020-01-30,0.000425818566387558
"Suriname",2020-01-30,1.00682195709542e-05
"Svalbard",2020-01-30,1.58406654583013e-05
"Swaziland",2020-01-30,1.47667220373995e-06
"Sweden",2020-01-30,0.0106141855575552
"Switzerland",2020-01-30,0.0442090151643496
"Taiwan",2020-01-30,0.00147908857643698
"Tajikistan",2020-01-30,1.65118800963649e-05
"Tanzania",2020-01-30,0.000496161860456625
"Thailand",2020-01-30,0.0111167910785372
"Togo",2020-01-30,2.06734108523594e-05
"Tonga",2020-01-30,2.81910147986719e-06
"Trinidad-Tobago",2020-01-30,0.000612818964552081
"Tunisia",2020-01-30,0.000804383622255437
"Turkey",2020-01-30,0.00981101012164826
"Turkmenistan",2020-01-30,0.000215191412963195
"Turks-Caicos",2020-01-30,7.02090511414542e-05
"Uganda",2020-01-30,0.000661817633130725
"Ukraine",2020-01-30,0.00230870986908361
"United Arab Emirates",2020-01-30,0.0148208219372275
"United States",2020-01-30,0.0658832070420618
"Uruguay",2020-01-30,0.000147801463301608
"Uzbekistan",2020-01-30,9.24933771251662e-05
"Vanuatu",2020-01-30,1.20818634851451e-06
"Venezuela",2020-01-30,4.52398666054877e-05
"Viet Nam",2020-01-30,0.00184288691026746
"Virgin Islands (GB)",2020-01-30,6.60475203854598e-05
"Virgin Islands (US)",2020-01-30,2.36267552598393e-05
"Zambia",2020-01-30,0.000204988950464628
"Zimbabwe",2020-01-30,0.000882244520270816
"French Guiana",2020-01-30,2.41637269702902e-06
"Syria",2020-01-30,1.34242927612723e-07
"Timor-leste",2020-01-30,2.68485855225446e-07
"Afghanistan",2020-01-31,0.000343259165905733
"Albania",2020-01-31,0.00160581390010339
"Algeria",2020-01-31,0.000930437731283784
"Angola",2020-01-31,0.000280836204565817
"Antigua-Barbuda",2020-01-31,0.00104951120807627
"Argentina",2020-01-31,0.00146163699584733
"Armenia",2020-01-31,5.58450578868928e-05
"Aruba",2020-01-31,2.17473542732611e-05
"Australia",2020-01-31,0.0139753599791225
"Austria",2020-01-31,0.0148808285258704
"Azerbaijan",2020-01-31,0.000384203258827614
"Bahamas",2020-01-31,0.000290098966571095
"Bahrain",2020-01-31,0.000722629679339289
"Bangladesh",2020-01-31,0.00231730141645083
"Barbados",2020-01-31,0.00578318532155611
"Belarus",2020-01-31,0.000240160597499162
"Belgium",2020-01-31,0.00514902173151361
"Belize",2020-01-31,5.2354741768962e-05
"Benin",2020-01-31,3.06073874957009e-05
"Bermuda",2020-01-31,0.000395076935964244
"Bolivia",2020-01-31,6.80611642996506e-05
"Bonaire, Saint Eustatius and Saba",2020-01-31,6.57790345302343e-06
"Bosnia-Herzegovina",2020-01-31,4.83274539405803e-05
"Botswana",2020-01-31,0.000103635540117022
"Brazil",2020-01-31,0.00426167597999351
"Brunei Darussalam",2020-01-31,6.63160062406852e-05
"Bulgaria",2020-01-31,0.0113054023918331
"Burkina Faso",2020-01-31,2.38952411150647e-05
"Burundi",2020-01-31,6.30941759779799e-06
"Cambodia",2020-01-31,0.000395211178891857
"Cameroon",2020-01-31,0.000138001729585879
"Canada",2020-01-31,0.00870833871423735
"Cape Verde",2020-01-31,0.00226293303076767
"Cayman Islands",2020-01-31,0.000183912810829431
"Central African Rep",2020-01-31,1.20818634851451e-06
"Chad",2020-01-31,1.87940098657812e-05
"Chile",2020-01-31,0.000919698297074766
"China",2020-01-31,0.0191392826756012
"Colombia",2020-01-31,0.00130645217152702
"Comoros",2020-01-31,2.95334440747991e-06
"Congo (Brazzaville)",2020-01-31,3.90646919353024e-05
"Congo (Kinshasa)",2020-01-31,9.82658230125133e-05
"Cook Islands",2020-01-31,4.29577368360714e-06
"Costa Rica",2020-01-31,0.000926410443455402
"Cote D'Ivoire",2020-01-31,0.00018485251132272
"Croatia",2020-01-31,0.00103675812995306
"Cuba",2020-01-31,0.000520191344499302
"Curacao",2020-01-31,4.88644256510312e-05
"Cyprus",2020-01-31,0.00614362758219627
"Czech Republic",2020-01-31,0.0104882656914544
"Denmark",2020-01-31,0.0136143807467719
"Djibouti",2020-01-31,5.26232276241875e-05
"Dominica",2020-01-31,5.77244588734709e-05
"Dominican Rep",2020-01-31,0.00183751719316295
"Ecuador",2020-01-31,0.000284058034828522
"Egypt",2020-01-31,0.00449942020479564
"El Salvador",2020-01-31,5.61135437421183e-05
"Equatorial Guinea",2020-01-31,5.2354741768962e-05
"Eritrea",2020-01-31,4.59110812435513e-05
"Estonia",2020-01-31,0.00133061589849731
"Ethiopia",2020-01-31,0.000487838798944636
