alpha,beta
0.719044182709081,28.9135607044022
0.719036210400443,28.9135207451577
0.719041817855599,28.9135693351567
0.719040991501344,28.9135158432954
0.719051526395275,28.9135295542409
0.71913912429908,28.9132371362384
0.719046117658198,28.9135328433575
0.719043245890986,28.9135443979464
0.719050122031879,28.9135160878042
0.71904188853597,28.9135339552321
