state	joint	prior	likelihood	Current Tree	location.clock.rate	location.meanRate	location.rates.UK.nonUK	location.rates.nonUK.UK	location.branchRates	c_location.count[1]	c_import.count[1]	c_export.count[1]	c_allTransitions[1]
2844000	-2375.4561559702042	-191.1225112880476	-2184.333644682157	15.0	0.544268200848487	0.5442682008484827	0.7250429584839871	2.020936193574623	0.0	468.0	398.0	69.0	466.0
2848500	-2398.907347279002	-209.63385244702394	-2189.273494831978	352.0	0.6022574388887594	0.602257438888755	1.0890343069674346	2.1948417094233914	0.0	469.0	392.0	81.0	477.0
2853000	-2357.163899319397	-222.73853028087996	-2134.425369038517	55.0	0.6487502029908995	0.6487502029909055	0.7158797109282588	1.4489908861106948	0.0	469.0	373.0	91.0	459.0
2857500	-2350.442411689808	-204.3334919392716	-2146.1089197505366	361.0	0.5929170305092641	0.5929170305092647	0.48020236791030163	1.8236961853167444	0.0	472.0	417.0	56.0	470.0
2862000	-2393.425173205233	-206.7380198318096	-2186.6871533734234	251.0	0.586942900489127	0.5869429004891159	0.5137051935321277	1.2600333464302977	0.0	481.0	391.0	88.0	473.0
2866500	-2395.290828533862	-205.40250193156172	-2189.8883266023004	409.0	0.5932121038417232	0.5932121038417234	0.9068031713741511	1.9160962429838828	0.0	477.0	382.0	94.0	477.0
2871000	-2395.168658296467	-203.58284979529438	-2191.585808501173	498.0	0.5777839333319491	0.577783933331951	0.8846455633274405	2.390984588019278	0.0	471.0	398.0	77.0	471.0
2875500	-2300.9252588522877	-206.7938362103843	-2094.1314226419036	309.0	0.5989120007210955	0.5989120007210954	0.4388259808926798	1.8859410022963103	0.0	456.0	414.0	41.0	456.0
2880000	-2373.5838059400176	-192.0430587588865	-2181.540747181131	476.0	0.5625250685890816	0.5625250685890811	0.2397085814417515	0.6302713528755685	0.0	479.0	420.0	53.0	477.0
2884500	-2412.2127533398234	-199.09463792890733	-2213.118115410916	92.0	0.5726584081344002	0.5726584081343977	0.36374616454344744	0.7706414302849607	0.0	483.0	402.0	77.0	479.0
2889000	-2324.102384379566	-206.80951971720495	-2117.292864662361	334.0	0.5935457257656794	0.5935457257656811	1.109744995515203	2.7188163493390665	0.0	457.0	400.0	59.0	455.0
2893500	-2432.5972435964495	-203.63770465133652	-2228.959538945113	159.0	0.5880407698934403	0.58804076989345	1.225745890110812	2.4356751232308675	0.0	484.0	396.0	87.0	486.0
2898000	-2379.6234308084595	-190.39610567897287	-2189.2273251294864	175.0	0.5486844904112153	0.548684490411211	0.35935610991854255	0.9912432171732098	0.0	471.0	401.0	70.0	469.0
2902500	-2380.9529664724573	-210.69703123255937	-2170.255935239898	322.0	0.5988386369406413	0.5988386369406402	0.9154124840018254	1.779497193945229	0.0	471.0	388.0	81.0	477.0
2907000	-2378.1451260851295	-201.4616685597968	-2176.683457525333	313.0	0.5670911178191805	0.567091117819181	2.197124590750682	4.741131994381016	0.0	463.0	373.0	88.0	467.0
2911500	-2388.2354698951794	-196.6809529198365	-2191.5545169753427	443.0	0.5651453076022153	0.5651453076022143	0.6525593672394282	1.7033449940400385	0.0	472.0	388.0	84.0	466.0
2916000	-2398.7865820782963	-187.76684853285576	-2211.0197335454404	31.0	0.5335165025947146	0.5335165025947202	0.5545773519431229	1.418027835794598	0.0	467.0	395.0	70.0	465.0
2920500	-2406.7136714117337	-196.062748452705	-2210.650922959029	249.0	0.5702075991632604	0.5702075991632612	0.599862987293848	1.6939729954021177	0.0	470.0	399.0	70.0	472.0
2925000	-2339.2221569279573	-201.65147657795555	-2137.5706803500016	426.0	0.5688474592934479	0.5688474592934426	1.143361203571601	2.8875107474973207	0.0	461.0	391.0	68.0	457.0
2929500	-2366.2474001078754	-206.03053088092452	-2160.2168692269506	216.0	0.5953071369991185	0.5953071369991186	0.3285678671468384	1.0283673583111546	0.0	465.0	388.0	75.0	467.0
2934000	-2365.973749354285	-206.87619864373406	-2159.097550710551	180.0	0.598044855156053	0.5980448551560545	0.7970838360932261	1.729490791285656	0.0	466.0	391.0	76.0	468.0
2938500	-2366.075495425231	-229.8510735020883	-2136.224421923143	387.0	0.6464272688717552	0.6464272688717558	0.9024513024906969	2.967703332623367	0.0	460.0	405.0	60.0	464.0
2943000	-2349.3677371321887	-187.31933473107844	-2162.0484024011103	203.0	0.5360915909831617	0.5360915909831621	0.4412694246215089	1.3848157140995203	0.0	468.0	401.0	68.0	468.0
2947500	-2364.9717636504106	-210.61342607266442	-2154.358337577746	133.0	0.6081396665317577	0.6081396665317554	0.36895153175922796	0.9406833776401049	0.0	469.0	413.0	57.0	473.0
2952000	-2422.196889311115	-206.75434633421045	-2215.4425429769044	345.0	0.5832017667908451	0.5832017667908397	1.1197340855431637	3.2806462971665336	0.0	487.0	425.0	62.0	487.0
2956500	-2403.6828745274215	-220.8084512448991	-2182.8744232825225	488.0	0.625725427684035	0.6257254276840346	0.5600622854933975	1.4403620210959276	0.0	486.0	417.0	63.0	478.0
2961000	-2410.4083509292905	-231.14991893897678	-2179.2584319903135	73.0	0.6673700204269322	0.6673700204269348	1.507349147083965	3.6660669381307693	0.0	472.0	380.0	94.0	472.0
2965500	-2354.1375878775348	-198.6852112723706	-2155.4523766051643	450.0	0.5724763636145893	0.5724763636145884	0.6007538692828188	1.7937009238863906	0.0	469.0	408.0	60.0	465.0
