state	joint	prior	likelihood	Current Tree	location.clock.rate	location.meanRate	location.rates.UK.nonUK	location.rates.nonUK.UK	location.branchRates	c_location.count[1]	c_import.count[1]	c_export.count[1]	c_allTransitions[1]
2007000	-449.1550200412889	-22.88880807951953	-426.26621196176933	242.0	0.19849984955258032	0.1984998495525815	0.3397456698563658	2.0955844364525493	0.0	79.0	78.0	1.0	79.0
2011500	-466.97780122928265	-32.25134036376858	-434.72646086551407	386.0	0.26900394591529625	0.26900394591529575	0.26249003473291965	2.579889130938258	0.0	80.0	76.0	4.0	80.0
2016000	-440.5203042730692	-28.7069568556294	-411.8133474174398	327.0	0.2388745866018219	0.23887458660182123	0.30772630728754435	3.855363646738471	0.0	77.0	75.0	2.0	77.0
2020500	-412.29913856077786	-25.50342260672188	-386.795715954056	323.0	0.22631272369617517	0.22631272369617442	0.13432127950824063	1.2407776157875263	0.0	72.0	68.0	4.0	72.0
2025000	-453.32010288476107	-31.49594353245686	-421.8241593523042	93.0	0.26246635253384976	0.2624663525338489	0.16273771537462808	2.1679022461009674	0.0	78.0	77.0	1.0	78.0
2029500	-449.1236903237084	-36.141214642739804	-412.9824756809686	83.0	0.29971626092606485	0.2997162609260677	1.1489026341362678	2.636932104361812	0.0	76.0	72.0	4.0	76.0
2034000	-448.45876985217006	-34.34465590255316	-414.1141139496169	344.0	0.27276011240183956	0.27276011240183967	1.2398340030209096	3.454278764704366	0.0	73.0	67.0	6.0	73.0
2038500	-445.1805308755893	-32.59314270024783	-412.58738817534146	409.0	0.23471512879008818	0.23471512879008913	0.5681399812985827	7.0243880467828355	0.0	79.0	76.0	3.0	79.0
2043000	-423.86891694428954	-27.941237299260777	-395.9276796450288	220.0	0.25026856783851564	0.2502685678385154	0.19965475155756138	0.6597537150412517	0.0	78.0	72.0	4.0	78.0
2047500	-465.96405457288586	-37.664957037741374	-428.2990975351445	76.0	0.29585547528943174	0.2958554752894321	0.9550206680718335	3.6281846455281586	0.0	80.0	74.0	7.0	80.0
2052000	-445.67434840352826	-28.96228607899259	-416.7120623245357	366.0	0.25287128346965504	0.2528712834696559	0.20531444642949867	0.5896774133941424	0.0	76.0	70.0	6.0	76.0
2056500	-438.36053413666144	-33.473778965763636	-404.8867551708978	393.0	0.2667471963802394	0.26674719638023986	0.9251257299297074	2.62540428442769	0.0	82.0	76.0	2.0	78.0
2061000	-449.49023709596776	-27.200403014887193	-422.2898340810806	418.0	0.2227286105103634	0.22272861051036405	0.4379817603667257	3.1583797540464045	0.0	78.0	75.0	3.0	78.0
2065500	-440.55320700206994	-27.842450622321653	-412.71075637974826	279.0	0.24413189427935716	0.24413189427935594	0.1341124266073655	1.1830978700555344	0.0	75.0	71.0	5.0	75.0
2070000	-428.49396911374754	-31.038043400336495	-397.45592571341103	81.0	0.26664759462852455	0.26664759462852533	0.10834999733836088	1.7618769867741084	0.0	75.0	74.0	1.0	75.0
2074500	-433.33362113620785	-25.057593216819605	-408.27602791938824	162.0	0.23067559797668719	0.2306755979766877	0.10466079238027755	0.37773289790417236	0.0	76.0	72.0	4.0	76.0
2079000	-451.3057726822027	-31.331827936120014	-419.9739447460827	175.0	0.24499646870921596	0.24499646870921543	0.42596550409528283	4.143409413615521	0.0	78.0	75.0	3.0	78.0
2083500	-448.51763289198203	-28.217687654176782	-420.2999452378053	119.0	0.24428783172641025	0.24428783172641083	0.1271210530421556	0.8783968690324184	0.0	79.0	76.0	3.0	79.0
2088000	-425.4069021898532	-32.54540614222574	-392.8614960476275	440.0	0.2625575148994934	0.2625575148994946	0.4262107429828277	2.4480362768399564	0.0	72.0	68.0	4.0	72.0
2092500	-437.7726519861594	-27.482364312851637	-410.2902876733078	312.0	0.23786039913681423	0.2378603991368139	0.2501125007255919	1.015166380809511	0.0	76.0	73.0	3.0	76.0
2097000	-422.5736487628107	-22.381672596689217	-400.1919761661215	222.0	0.1855373112820389	0.18553731128203843	0.4677538683683263	2.483930132134842	0.0	73.0	71.0	2.0	73.0
2101500	-442.3204086524903	-33.70762306954177	-408.61278558294856	248.0	0.2942452092049255	0.2942452092049252	0.22633573250810687	1.276918802473931	0.0	81.0	78.0	4.0	81.0
2106000	-431.457938189626	-34.86971781540914	-396.58822037421686	373.0	0.29642053983784	0.2964205398378393	0.3317103538311256	2.8425152815761785	0.0	76.0	73.0	3.0	76.0
2110500	-436.4321113487595	-26.988367977292008	-409.4437433714675	274.0	0.23376109949098306	0.2337610994909825	0.1172648122851256	1.6142249318248194	0.0	76.0	74.0	2.0	76.0
2115000	-453.7990847783976	-31.304867960897006	-422.4942168175006	93.0	0.25897068937743234	0.2589706893774324	0.23920418532950363	2.3287027878643087	0.0	81.0	77.0	2.0	79.0
2119500	-437.20731760863873	-27.967931779303324	-409.2393858293354	318.0	0.251086067387225	0.25108606738722455	0.16018642583044138	1.2367620232065355	0.0	81.0	81.0	0.0	81.0
2124000	-449.7021738671687	-33.21430258624661	-416.4878712809221	452.0	0.23992927668219313	0.23992927668219255	0.25185783083295515	6.895431277064447	0.0	79.0	77.0	2.0	79.0
2128500	-447.223283656361	-34.00111150616347	-413.22217215019754	42.0	0.22740161543470458	0.22740161543470414	0.8102953933725355	8.38948570611149	0.0	77.0	74.0	3.0	77.0
2133000	-438.13405632938156	-34.50066764617713	-403.63338868320443	120.0	0.2981093538462103	0.2981093538462111	0.2088754135807544	1.4582022514761221	0.0	76.0	74.0	2.0	76.0
2137500	-430.0822257802247	-25.819491804546107	-404.2627339756786	342.0	0.2172709848735136	0.21727098487351335	0.3099579941685778	1.9930505229782658	0.0	76.0	75.0	1.0	76.0
2142000	-440.96418290393694	-25.84170361684109	-415.12247928709587	114.0	0.22052293241798182	0.2205229324179831	0.20611951778595475	2.093035312138207	0.0	76.0	71.0	5.0	76.0
2146500	-455.6944353347262	-29.78905272718393	-425.90538260754226	110.0	0.24404504683789943	0.24404504683789932	0.5809577281795257	2.837684752698373	0.0	79.0	73.0	6.0	79.0
2151000	-436.2564180534289	-28.074162367553775	-408.18225568587513	394.0	0.23002590357671063	0.23002590357670988	0.00853662625585185	3.2176127764362423	0.0	79.0	79.0	0.0	79.0
2155500	-438.36937808562897	-27.937410601608413	-410.43196748402056	187.0	0.24921093046286885	0.2492109304628694	0.1621639580668516	1.0343323126761816	0.0	78.0	75.0	3.0	78.0
2160000	-415.9574670458924	-22.413826368049303	-393.5436406778431	324.0	0.20606674922825904	0.20606674922825843	0.04919853940472572	0.5664362798940126	0.0	73.0	70.0	3.0	73.0
2164500	-434.3131521761525	-31.5008151824317	-402.8123369937208	52.0	0.26401134062627457	0.26401134062627407	0.17173839768941562	2.520852886352182	0.0	75.0	71.0	4.0	75.0
2169000	-429.7842052052166	-36.4855338095829	-393.29867139563373	395.0	0.29766947977807307	0.2976694797780736	0.6438918390657583	2.8051109504199463	0.0	75.0	71.0	4.0	75.0
2173500	-443.3308047821585	-32.87547941506729	-410.45532536709123	53.0	0.25385742819171336	0.2538574281917136	0.08713503348125705	5.378832793711417	0.0	77.0	77.0	0.0	77.0
2178000	-432.97956318763124	-42.283433034135115	-390.69613015349614	460.0	0.3539011601135112	0.3539011601135107	0.7381167513904305	2.446059748801377	0.0	79.0	74.0	3.0	77.0
2182500	-423.13929730699516	-31.66678101858681	-391.47251628840837	400.0	0.28159508802305755	0.2815950880230579	0.2921653927750466	0.5679393273040331	0.0	71.0	67.0	5.0	71.0
2187000	-431.3610890230487	-38.07925079449205	-393.28183822855664	51.0	0.2914338722552029	0.29143387225520334	0.23751076190706766	5.048386447712741	0.0	77.0	74.0	3.0	77.0
2191500	-424.2904255448431	-26.899136648207925	-397.3912888966352	288.0	0.22777434247646022	0.22777434247646183	0.44248685936538	1.5440696540654069	0.0	71.0	65.0	6.0	71.0
2196000	-432.23989960048044	-40.26194657349097	-391.9779530269895	477.0	0.3186650366657048	0.3186650366657061	0.3404698423817464	3.472323841155692	0.0	77.0	76.0	1.0	77.0
2200500	-418.45953139815435	-24.189809178917553	-394.2697222192368	324.0	0.2064397591029518	0.20643975910295087	0.3775086284340076	1.9690323683177067	0.0	73.0	70.0	3.0	73.0
2205000	-428.9961510615875	-37.39043698805001	-391.6057140735375	328.0	0.30826722968960985	0.3082672296896088	0.21039711125055757	2.9094644430491554	0.0	74.0	73.0	1.0	74.0
2209500	-458.53526237248707	-29.26681968308	-429.2684426894071	292.0	0.22526072242129652	0.22526072242129588	0.2795887700581492	4.778863309523958	0.0	79.0	77.0	2.0	79.0
2214000	-444.3036528892631	-24.35959457745166	-419.94405831181143	379.0	0.2034352659564365	0.20343526595643668	0.24349278374918323	2.4479920222174356	0.0	78.0	76.0	2.0	78.0
2218500	-464.75906544160364	-32.073251310715186	-432.68581413088845	236.0	0.26907756058503923	0.26907756058503995	0.4289496515384565	2.9314448855504684	0.0	78.0	71.0	7.0	78.0
2223000	-446.20496161180375	-30.177076654436657	-416.0278849573671	135.0	0.26582018429830845	0.26582018429830784	0.08490785147972747	0.707469039235005	0.0	78.0	76.0	2.0	78.0
2227500	-436.7097060017918	-32.089816938029585	-404.61988906376223	336.0	0.26077817728354574	0.26077817728354485	1.12320973271961	3.217823492197336	0.0	75.0	68.0	7.0	75.0
2232000	-416.8994988070529	-26.913815879993134	-389.98568292705977	20.0	0.22889753140552266	0.22889753140552352	0.23337935534268273	2.043544090089297	0.0	76.0	75.0	1.0	76.0
2236500	-440.27832487674686	-20.597897224964925	-419.68042765178194	50.0	0.1939019882819221	0.19390198828192257	0.044582920595536264	0.36610300825569714	0.0	79.0	74.0	5.0	79.0
2241000	-446.98440153927305	-36.412149605077055	-410.572251934196	415.0	0.2789087960420372	0.27890879604203767	1.2811198975110483	4.854755485519119	0.0	77.0	70.0	7.0	77.0
2245500	-432.1207819901346	-28.654634046543446	-403.4661479435912	243.0	0.2534119502450726	0.25341195024507257	0.1469601996908032	0.7165420557179782	0.0	75.0	73.0	2.0	75.0
2250000	-435.95267289169453	-24.11400859738256	-411.83866429431197	491.0	0.1942746096545203	0.1942746096545202	0.3831991668079077	3.3739277967582524	0.0	74.0	67.0	7.0	74.0
2254500	-438.2895835265394	-29.698777202264527	-408.59080632427487	256.0	0.242016934179095	0.2420169341790954	0.0899034755128947	2.176189136326811	0.0	81.0	81.0	0.0	81.0
2259000	-447.64201047289293	-25.61902727103437	-422.02298320185855	314.0	0.22364177547369835	0.22364177547370007	0.36950036691649984	1.4254778353720405	0.0	78.0	72.0	6.0	78.0
2263500	-452.2794158313248	-27.49862315652056	-424.7807926748042	4.0	0.25362743966428386	0.25362743966428447	0.25662662218562987	0.8459396337630996	0.0	78.0	74.0	4.0	78.0
2268000	-444.70193886624867	-30.752661349124583	-413.9492775171241	118.0	0.27879651280698736	0.27879651280698803	0.1147761527928208	0.747324857718446	0.0	75.0	73.0	2.0	75.0
2272500	-456.8623071009275	-29.913060788221838	-426.94924631270567	293.0	0.2516230570477246	0.25162305704772475	0.489586655741313	2.1882197607579035	0.0	79.0	73.0	7.0	79.0
2277000	-422.0462796043451	-26.595546853058295	-395.4507327512868	341.0	0.22500610098041748	0.2250061009804172	0.7327873851430073	2.6824038864465334	0.0	78.0	73.0	3.0	76.0
2281500	-432.405290846949	-25.670771136550165	-406.73451971039884	69.0	0.20237595699241964	0.20237595699242053	0.43921760536347804	3.4249003574365235	0.0	75.0	74.0	1.0	75.0
2286000	-448.8238322772031	-32.83231341367914	-415.991518863524	458.0	0.27698932211234734	0.27698932211234745	0.6260847615263672	1.7670641207016553	0.0	80.0	74.0	6.0	80.0
2290500	-444.3863679172389	-29.62923905903886	-414.7571288582	475.0	0.2399466550302719	0.2399466550302722	0.11790026484684785	3.9854088282310967	0.0	79.0	79.0	0.0	81.0
2295000	-433.17658667992237	-24.099639096928254	-409.07694758299414	196.0	0.19809495152410275	0.1980949515241021	0.5502255994299405	3.116470197762098	0.0	76.0	72.0	4.0	76.0
2299500	-463.6388239955179	-28.06300502509322	-435.5758189704247	76.0	0.23335562551831657	0.23335562551831793	0.5720140684064141	2.029892873982362	0.0	85.0	71.0	10.0	81.0
2304000	-436.12680621060747	-32.9276825744837	-403.1991236361238	496.0	0.2711523688822982	0.2711523688822986	0.27544453342740904	3.1925219785925445	0.0	76.0	71.0	6.0	76.0
2308500	-442.7127025420427	-26.268689346958663	-416.44401319508404	215.0	0.23909286948524475	0.2390928694852441	0.06579960556763065	0.5601662089105165	0.0	79.0	79.0	0.0	79.0
2313000	-465.6499209174066	-26.740271977630204	-438.9096489397764	411.0	0.2398155644975365	0.23981556449753696	0.16589089939046028	0.9558686363974389	0.0	81.0	79.0	2.0	81.0
2317500	-443.7678533475271	-28.60588976422578	-415.1619635833013	112.0	0.23461478440936442	0.2346147844093641	0.5221731489164619	3.246098965178888	0.0	76.0	69.0	7.0	76.0
2322000	-429.36424104576133	-26.988502174636462	-402.3757388711249	364.0	0.21732424685433802	0.2173242468543395	0.01305710237320701	3.6313313709939647	0.0	78.0	78.0	0.0	78.0
2326500	-440.7670041441541	-35.78373922876805	-404.98326491538603	274.0	0.2803107412162069	0.28031074121620747	0.8130143703524395	4.08703989816012	0.0	77.0	70.0	6.0	75.0
2331000	-454.67628103216873	-40.54857061513749	-414.1277104170312	321.0	0.34989416058199635	0.34989416058199607	0.22259860415320915	1.738739179186447	0.0	78.0	75.0	4.0	78.0
2335500	-439.72118443198923	-37.3950337334065	-402.32615069858275	262.0	0.28826108593049443	0.2882610859304947	0.6329973283471577	4.152891347166701	0.0	76.0	73.0	3.0	76.0
2340000	-450.2033888880466	-30.1596430646609	-420.04374582338573	96.0	0.252612465118327	0.2526124651183271	0.5818386714395457	1.8092976755764212	0.0	79.0	77.0	2.0	79.0
2344500	-424.93673727972117	-26.99071829273903	-397.94601898698215	307.0	0.24047503492303554	0.24047503492303623	0.04864409605032477	0.9835932378852219	0.0	75.0	72.0	3.0	75.0
2349000	-433.0629707624572	-24.993751990243567	-408.0692187722137	491.0	0.2198521188564432	0.21985211885644249	0.0230956204617336	1.525080083386071	0.0	77.0	75.0	2.0	77.0
2353500	-441.0999846659392	-29.56891852100712	-411.5310661449321	115.0	0.2349212012018689	0.23492120120186924	0.24767378365284565	3.2609043508055673	0.0	77.0	73.0	4.0	77.0
2358000	-438.17220904556405	-27.080721616802386	-411.09148742876164	421.0	0.2404714704410574	0.24047147044105527	0.11294386891291097	0.9603758532475521	0.0	76.0	75.0	1.0	76.0
2362500	-459.50071133115364	-25.597129123291005	-433.90358220786266	195.0	0.21817933125842195	0.21817933125842226	0.12725947346177077	1.8444081835475716	0.0	83.0	79.0	2.0	81.0
2367000	-455.02669544824266	-30.36741777499381	-424.6592776732488	99.0	0.23794263424569187	0.23794263424569295	0.6718492227307362	3.9445471033767596	0.0	77.0	72.0	5.0	77.0
2371500	-443.25091971317136	-29.408964204103178	-413.84195550906816	392.0	0.24105099577892544	0.24105099577892447	0.569935857748132	2.7563510932325643	0.0	79.0	74.0	4.0	77.0
2376000	-452.94968773217806	-34.87458417327568	-418.07510355890236	481.0	0.2961675897323774	0.29616758973237656	0.48645842580545245	1.725211869772837	0.0	77.0	73.0	4.0	77.0
2380500	-414.19159583153777	-21.115068397499265	-393.0765274340385	412.0	0.19130363173710252	0.1913036317371024	0.09262853938180197	1.3290965693317305	0.0	72.0	70.0	3.0	72.0
2385000	-468.6817358317723	-21.006020342564234	-447.6757154892081	172.0	0.17016525226509016	0.17016525226509013	0.16143031399293392	3.4635205031251655	0.0	80.0	73.0	7.0	80.0
2389500	-449.00529259493294	-34.01254416100613	-414.9927484339268	39.0	0.2910280201308207	0.29102802013082	0.15392127472945466	1.2904043163019105	0.0	78.0	73.0	5.0	78.0
2394000	-452.65740097045045	-30.91214362840248	-421.745257342048	133.0	0.26301231465163344	0.26301231465163283	0.5167237959016703	2.3358218992533275	0.0	79.0	75.0	4.0	79.0
2398500	-450.1883000394941	-30.050813099077327	-420.13748694041675	164.0	0.26855928501944865	0.2685592850194488	0.05443876058610027	1.0095501533975915	0.0	76.0	75.0	1.0	76.0
2403000	-451.9175997153905	-30.988947021626167	-420.9286526937643	321.0	0.25990421271830455	0.25990421271830344	0.7330267749904098	2.3418480001384214	0.0	78.0	74.0	4.0	78.0
2407500	-465.47559629695274	-28.965403624937885	-436.51019267201485	235.0	0.24920595809704854	0.24920595809704976	0.1443596618042891	1.9460443766639566	0.0	83.0	82.0	1.0	83.0
2412000	-442.48584746301304	-33.58097846900731	-408.9048689940057	194.0	0.3045996012433325	0.3045996012433318	0.1539560226649494	0.41606766269671264	0.0	75.0	67.0	8.0	75.0
2416500	-441.7359765422366	-24.195509759896616	-417.54046678234	348.0	0.2141406513896767	0.21414065138967683	0.027435887151118058	1.197317848031791	0.0	79.0	76.0	3.0	79.0
2421000	-439.565951995634	-36.057471615668824	-403.5084803799652	154.0	0.2835418801882636	0.28354188018826193	0.8561607115772091	3.7732913774192522	0.0	79.0	78.0	0.0	77.0
2425500	-438.5574116123905	-41.865961749044324	-396.6914498633462	254.0	0.3220127832219286	0.3220127832219275	1.4118337588759085	4.875253261340638	0.0	76.0	75.0	1.0	76.0
2430000	-426.0724977746304	-31.566978908041023	-394.5055188665894	244.0	0.27640530870039465	0.27640530870039337	0.1458442924035649	1.1340643375950787	0.0	76.0	73.0	3.0	76.0
2434500	-464.3783491627562	-25.93879660714122	-438.43955255561497	201.0	0.21733703122648063	0.2173370312264807	0.5538275126059641	2.005365934041342	0.0	81.0	75.0	6.0	81.0
2439000	-439.595686553761	-32.495764332146294	-407.09992222161475	416.0	0.2821648120391188	0.28216481203911903	0.3145576037266275	1.8837466874477924	0.0	72.0	63.0	9.0	72.0
2443500	-427.44732537469054	-24.676712576449766	-402.7706127982408	420.0	0.22211624974698846	0.22211624974698824	0.12230935777353084	0.6212558521611604	0.0	72.0	67.0	5.0	72.0
2448000	-433.59181799991705	-34.3971206427678	-399.19469735714927	282.0	0.272022371143495	0.2720223711434958	0.9443211670116675	3.7309049948380753	0.0	78.0	76.0	2.0	78.0
2452500	-451.67707113089676	-22.429051532200113	-429.24801959869666	251.0	0.20090523302745575	0.20090523302745472	0.10924235155242543	0.981678491822335	0.0	78.0	74.0	4.0	78.0
2457000	-452.8116473761137	-29.59376150428946	-423.21788587182425	382.0	0.2279562491814857	0.22795624918148522	0.510759527294023	4.607911643184102	0.0	78.0	77.0	1.0	78.0
2461500	-439.2711149459054	-38.12131864854118	-401.1497962973643	245.0	0.3377799429958917	0.3377799429958921	0.07675805476951604	0.5666306653814759	0.0	77.0	75.0	2.0	77.0
2466000	-446.8862404467324	-28.800966286945684	-418.0852741597867	189.0	0.24680818967891122	0.2468081896789114	0.10376044723888012	1.743769640463934	0.0	78.0	75.0	3.0	78.0
2470500	-434.24086543821426	-25.295824879152807	-408.94504055906145	354.0	0.2044017128972632	0.20440171289726233	0.057505413609108894	3.3104037852734423	0.0	76.0	75.0	1.0	76.0
2475000	-430.5756758634478	-35.26663071724187	-395.30904514620596	0.0	0.3157978258342349	0.31579782583423516	0.09706432732638287	0.17889541865402334	0.0	71.0	64.0	7.0	71.0
2479500	-447.7939490733789	-29.646021724464898	-418.147927348914	226.0	0.2438488510931346	0.24384885109313326	0.29403965740933696	3.036648182207381	0.0	79.0	75.0	2.0	77.0
2484000	-429.69838128865086	-26.117100093408446	-403.5812811952424	19.0	0.21883833056779683	0.21883833056779772	0.23774335715896042	2.419878842610155	0.0	75.0	71.0	4.0	75.0
2488500	-441.89968987126167	-39.31038135186432	-402.5893085193974	448.0	0.33780550798346287	0.3378055079834623	0.3849221531272185	0.5655049267514518	0.0	79.0	73.0	4.0	79.0
2493000	-443.51876760883675	-27.12996078654991	-416.3888068222868	42.0	0.22267372955375808	0.2226737295537575	0.6152489541877566	2.2928219215714902	0.0	77.0	74.0	3.0	77.0
2497500	-443.72539461241905	-28.785537057758038	-414.939857554661	297.0	0.24359997797604171	0.24359997797604344	0.42894604790946844	2.5923871508166263	0.0	77.0	73.0	5.0	79.0
2502000	-438.01414773154875	-29.559583432908475	-408.45456429864026	446.0	0.24427616213444434	0.24427616213444514	0.44997712663464867	3.2662541754810728	0.0	78.0	76.0	2.0	78.0
2506500	-451.3028551003126	-40.624565680042366	-410.67828942027023	284.0	0.278214635384579	0.27821463538457913	1.9380479352249915	7.208599248749288	0.0	78.0	77.0	1.0	78.0
2511000	-446.5525145296656	-31.58726282437051	-414.9652517052951	197.0	0.2697947422426025	0.2697947422426026	0.07531269457462016	1.5086424075465894	0.0	80.0	78.0	2.0	80.0
2515500	-458.39154302970553	-21.418529368412525	-436.973013661293	483.0	0.1974046382384423	0.19740463823844115	0.025442566573214278	0.7022415477230187	0.0	78.0	76.0	2.0	78.0
2520000	-428.2734673490245	-27.73004520859605	-400.54342214042845	183.0	0.25118637149928597	0.2511863714992871	0.2075488074582535	0.5691900613941193	0.0	73.0	70.0	4.0	73.0
2524500	-424.44054263139566	-29.074241147689367	-395.3663014837063	395.0	0.2515470089952976	0.2515470089952982	0.14323695272765538	1.4730305715429342	0.0	75.0	74.0	1.0	75.0
2529000	-430.6902214288655	-24.960235142396773	-405.7299862864688	113.0	0.2165513412718346	0.21655134127183542	0.25471241769754127	1.9298222371058666	0.0	76.0	73.0	3.0	76.0
2533500	-455.5663517028051	-27.765341182505345	-427.80101052029977	432.0	0.23164367634761285	0.2316436763476125	0.1881257451693105	2.487560680012334	0.0	82.0	77.0	3.0	80.0
2538000	-449.273300681774	-32.93999798659249	-416.3333026951815	175.0	0.2817400603809994	0.28174006038099914	0.10444855867435374	1.6111576119480278	0.0	79.0	77.0	2.0	79.0
2542500	-413.4378598710765	-30.10996564952798	-383.32789422154855	323.0	0.2667812781226802	0.2667812781226795	0.061695796067225306	1.066169844170553	0.0	72.0	70.0	2.0	72.0
2547000	-422.82533151891283	-32.790142805664786	-390.03518871324803	18.0	0.29616605509988875	0.29616605509988914	0.15236083080735718	1.1836380063491188	0.0	77.0	74.0	1.0	75.0
2551500	-450.75409880287214	-31.09543213127965	-419.65866667159247	474.0	0.23040724160677406	0.23040724160677298	0.30073254455209314	6.10894372947838	0.0	77.0	76.0	1.0	77.0
2556000	-448.6263061706602	-26.51102661069806	-422.1152795599621	197.0	0.23036208623809687	0.23036208623809648	0.25279533834891055	1.0813396941233602	0.0	81.0	78.0	3.0	81.0
2560500	-443.6385347928602	-34.00618144917393	-409.63235334368625	191.0	0.24653298600669052	0.24653298600668982	0.5011960723483717	6.6188878868258385	0.0	78.0	75.0	3.0	80.0
2565000	-435.81700472862406	-30.502535107549253	-405.3144696210748	258.0	0.24217646373409318	0.2421764637340924	0.5482032084148817	3.748095105365995	0.0	75.0	71.0	4.0	75.0
2569500	-444.36599516545397	-37.940271071941844	-406.42572409351214	79.0	0.28331607904500683	0.28331607904500816	1.9539703601020286	5.343545784130644	0.0	74.0	68.0	7.0	74.0
2574000	-432.14436966846597	-22.563586040186102	-409.58078362827985	304.0	0.20027873610632943	0.20027873610632999	0.16848348370944502	1.3590272650440902	0.0	76.0	71.0	5.0	76.0
2578500	-419.8176077345139	-28.538166365580537	-391.27944136893336	210.0	0.24328610390566188	0.24328610390566438	0.4341336119621855	2.698198326325948	0.0	76.0	72.0	2.0	74.0
2583000	-444.03226378671565	-25.585511087976116	-418.44675269873954	468.0	0.21965513134293746	0.2196551313429382	0.2939064205099381	1.5366341264494126	0.0	78.0	74.0	4.0	78.0
2587500	-443.6988856822999	-25.28494575657241	-418.41393992572745	246.0	0.22499222812057154	0.22499222812057346	0.19005511388117952	1.406144615867388	0.0	75.0	71.0	4.0	75.0
2592000	-465.9579747949712	-37.80127334029279	-428.15670145467845	332.0	0.30895992187740134	0.3089599218774023	0.34811134198649085	2.952762522399168	0.0	82.0	79.0	3.0	82.0
2596500	-438.624567979817	-25.781684116710508	-412.8428838631065	208.0	0.21851315498857524	0.21851315498857543	0.34400185760821644	1.514667681885731	0.0	76.0	72.0	4.0	76.0
2601000	-425.22715582777835	-23.373350850016145	-401.8538049777622	29.0	0.21708015748662	0.21708015748662104	0.05210717836181294	1.0294163025997565	0.0	76.0	75.0	1.0	76.0
2605500	-410.06413126386775	-28.853492424874624	-381.21063883899313	365.0	0.2497246465194185	0.2497246465194193	0.1449944069056052	1.729282466276746	0.0	71.0	69.0	3.0	71.0
2610000	-428.06068842674887	-25.998201543406495	-402.0624868833424	125.0	0.23174920998906978	0.23174920998906887	0.07829646852535373	0.6729812493897107	0.0	74.0	70.0	4.0	74.0
2614500	-430.91663281961894	-25.048361711764496	-405.86827110785447	227.0	0.2074538892560526	0.20745388925605218	0.4299551507445068	3.171237928564037	0.0	74.0	70.0	4.0	74.0
2619000	-434.10916386385634	-28.758449627763316	-405.35071423609304	179.0	0.2298194840724528	0.22981948407245306	0.5797566327860961	3.035198993610893	0.0	77.0	75.0	2.0	77.0
2623500	-441.36056322334474	-27.548165021632638	-413.8123982017121	35.0	0.248212445963744	0.24821244596374534	0.143981843224853	0.6123522135415874	0.0	79.0	77.0	3.0	79.0
2628000	-445.0504779374351	-39.15281419009941	-405.8976637473357	261.0	0.33430205404574714	0.334302054045746	0.448968899454307	2.221328661235932	0.0	77.0	74.0	3.0	79.0
2632500	-402.57737035295213	-30.62336147047094	-371.95400888248116	305.0	0.25520632239546504	0.25520632239546537	0.2646843316524356	2.7535790736778996	0.0	70.0	70.0	0.0	70.0
2637000	-441.2361506080621	-30.346952950100302	-410.8891976579618	297.0	0.2770601169576138	0.2770601169576134	0.04474247607665821	0.5898788021066735	0.0	77.0	76.0	1.0	77.0
2641500	-421.1822658554555	-21.26385494787337	-399.91841090758214	222.0	0.18732271849335877	0.18732271849335905	0.1984647585878996	1.4180463551726294	0.0	73.0	72.0	1.0	73.0
2646000	-435.7465844348073	-31.794472324226096	-403.9521121105812	181.0	0.27130457578028244	0.2713045757802823	0.31288457434272754	1.5474945692966218	0.0	77.0	76.0	1.0	77.0
2650500	-421.15790378549286	-28.80514971809444	-392.3527540673984	359.0	0.23376534697098889	0.23376534697098902	0.8326949919122411	3.2545983521985584	0.0	75.0	74.0	2.0	75.0
2655000	-437.3627514521557	-27.746783499825604	-409.6159679523301	16.0	0.25602258533290334	0.2560225853329052	0.1220602431566276	0.8695921744904248	0.0	76.0	73.0	3.0	76.0
2659500	-437.45205311231285	-29.232764082939784	-408.21928902937304	271.0	0.24777855815661204	0.24777855815661182	0.136892934794332	2.5795615444263893	0.0	76.0	74.0	2.0	76.0
2664000	-462.9672179682917	-27.126162353564716	-435.841055614727	201.0	0.22405139829703158	0.22405139829703102	0.402430390532876	2.5268552076295823	0.0	80.0	76.0	4.0	80.0
2668500	-461.1090958979693	-40.75593418897684	-420.3531617089925	292.0	0.3362382691149225	0.3362382691149227	0.30120147821858484	2.857434455761233	0.0	77.0	72.0	5.0	77.0
2673000	-436.34197452934126	-32.7195147229013	-403.62245980643996	419.0	0.275242373965659	0.2752423739656599	0.46145181780984557	1.988146109024748	0.0	78.0	76.0	2.0	78.0
2677500	-444.68831744299035	-30.920873464485606	-413.76744397850473	248.0	0.2561517475442473	0.25615174754424724	0.12558822831050215	3.1431929513038606	0.0	81.0	77.0	4.0	81.0
2682000	-422.2885836596479	-37.64047715059605	-384.64810650905184	20.0	0.3060373075538067	0.306037307553807	1.017185611950969	2.6778487945537766	0.0	74.0	70.0	4.0	74.0
2686500	-451.24727246099326	-26.837657583098668	-424.40961487789457	193.0	0.23504095652449894	0.23504095652449963	0.14246521992272332	1.47593305831762	0.0	77.0	72.0	5.0	79.0
2691000	-432.3270719339299	-26.412277460500423	-405.9147944734295	268.0	0.23896712106153745	0.2389671210615387	0.18963193068300124	1.2420452150042338	0.0	76.0	75.0	1.0	76.0
