cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower
B_DTA_MCC_94,44,2020.10056814784,2020-02-07,2020.19398907104,2020.35245901639,B-DTA-20200818.combined.MCC.tree,0.025,2020.10422837156,2020.05584099912,2020.10422837156,2020.05584099912
B_DTA_MCC_96,2,2020.19169871251,2020-03-11,2020.19398907104,2020.2349726776,B-DTA-20200818.combined.MCC.tree,0.025,2020.19169871251,2020.19169871251,2020.19169871251,2020.19169871251
B_DTA_MCC_97,11,2020.19180034077,2020-03-11,2020.21584699454,2020.40163934426,B-DTA-20200818.combined.MCC.tree,0.025,2020.19180034077,2020.19180034077,2020.19180034077,2020.19180034077
B.1.1_DTA_MCC_1000,14,2020.21724726711,2020-03-21,2020.2349726776,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23202963659,2020.20973027035,2020.23205037884,2020.20973027035
B.1.1_DTA_MCC_1001,10,2020.23672371342,2020-03-28,2020.25683060109,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23672371342,2020.23672371342,2020.23672371342,2020.23672371342
B.1.1_DTA_MCC_1004,3,2020.25396933525,2020-04-03,2020.25409836066,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25396933525,2020.25396933525,2020.25396933525,2020.25396933525
B.1.1_DTA_MCC_1006,4,2020.21847502255,2020-03-21,2020.25409836066,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24625410873,2020.21026802261,2020.24625410873,2020.21026802261
B.1.1_DTA_MCC_1009,8,2020.21612818577,2020-03-20,2020.25136612022,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.21612818577,2020.21612818577,2020.21612818577,2020.21612818577
B.1.1_DTA_MCC_1010,2,2020.24276938271,2020-03-30,2020.25683060109,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2560546037,2020.21988753263,2020.25664791806,2020.2067562766
B.1.1_DTA_MCC_1011,3,2020.23818946863,2020-03-28,2020.25409836066,2020.25956284153,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25007791555,2020.22665536421,2020.25007791555,2020.22291946585
B.1.1_DTA_MCC_1014,2,2020.24837458277,2020-04-01,2020.25683060109,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25681354969,2020.22491254202,2020.25681354969,2020.19173868024
B.1.1_DTA_MCC_1017,2,2020.24943608616,2020-04-01,2020.25409836066,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25404992345,2020.2355878334,2020.2540773955,2020.21384314058
B.1.1_DTA_MCC_1020,7,2020.2316913893,2020-03-26,2020.24316939891,2020.34153005464,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2316913893,2020.2316913893,2020.2316913893,2020.2316913893
B.1.1_DTA_MCC_1021,2,2020.25005049199,2020-04-02,2020.25409836066,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25228462351,2020.25005049199,2020.25228462351,2020.25005049199
B.1.1_DTA_MCC_1023,9,2020.23868447581,2020-03-28,2020.24863387978,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23868447581,2020.23868447581,2020.23868447581,2020.23868447581
B.1.1_DTA_MCC_1027,4,2020.20469770219,2020-03-16,2020.24863387978,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.20469770219,2020.20469770219,2020.20469770219,2020.20469770219
B.1.1_DTA_MCC_1028,3,2020.22235842835,2020-03-22,2020.23770491803,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.22235842835,2020.22235842835,2020.22235842835,2020.22235842835
B.1.1_DTA_MCC_1030,4,2020.24209062833,2020-03-30,2020.25136612022,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25112728504,2020.22651191333,2020.25135686267,2020.19934590389
B.1.1_DTA_MCC_1031,9,2020.20686867494,2020-03-17,2020.23770491803,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23125062869,2020.1886378486,2020.23433411283,2020.17971887446
B.1.1_DTA_MCC_1032,5,2020.24240885096,2020-03-30,2020.25136612022,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25022277159,2020.22643893479,2020.25022277159,2020.22643893479
B.1.1_DTA_MCC_1035,2,2020.2468232092,2020-03-31,2020.25136612022,2020.25956284153,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25136448926,2020.2305111547,2020.25136448926,2020.2015879961
B.1.1_DTA_MCC_1036,54,2020.20400581573,2020-03-16,2020.22950819672,2020.39890710383,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.20400581573,2020.20400581573,2020.20400581573,2020.20400581573
B.1.1_DTA_MCC_104,16,2020.17095057261,2020-03-04,2020.18579234973,2020.20765027322,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.17095057261,2020.17095057261,2020.17095057261,2020.17095057261
B.1.1_DTA_MCC_1040,3,2020.23550765101,2020-03-27,2020.25136612022,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23550765101,2020.23550765101,2020.23550765101,2020.23550765101
B.1.1_DTA_MCC_1046,16,2020.22166055857,2020-03-22,2020.24590163934,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23648706909,2020.2059980522,2020.24026222827,2020.19067860022
B.1.1_DTA_MCC_1048,4,2020.235571069,2020-03-27,2020.25136612022,2020.31147540984,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24740387214,2020.21494000093,2020.25004396215,2020.19945959819
B.1.1_DTA_MCC_1050,2,2020.24928110335,2020-04-01,2020.25409836066,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25404922644,2020.23554511412,2020.25405776623,2020.2201785905
B.1.1_DTA_MCC_1051,3,2020.24717106073,2020-03-31,2020.26229508197,2020.36885245902,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26039983211,2020.22929056702,2020.26039983211,2020.21216190548
B.1.1_DTA_MCC_1052,4,2020.24430622796,2020-03-30,2020.25136612022,2020.41530054645,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2641265712,2020.22103796908,2020.2641265712,2020.19840368808
B.1.1_DTA_MCC_1054,2,2020.25985855303,2020-04-05,2020.26229508197,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25985855303,2020.25985855303,2020.25985855303,2020.25985855303
B.1.1_DTA_MCC_1057,4,2020.19909226543,2020-03-14,2020.24316939891,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.19909226543,2020.19909226543,2020.19909226543,2020.19909226543
B.1.1_DTA_MCC_1058,2,2020.24530950223,2020-03-31,2020.25136612022,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25135295904,2020.2230087387,2020.25135295904,2020.20825449441
B.1.1_DTA_MCC_1059,6,2020.24706980918,2020-03-31,2020.26775956284,2020.36885245902,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25748014173,2020.23736150132,2020.25748014173,2020.23736150132
B.1.1_DTA_MCC_106,2,2020.18907537112,2020-03-10,2020.1912568306,2020.1912568306,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.19125528048,2020.18156965835,2020.19125528048,2020.17039830585
B.1.1_DTA_MCC_1061,2,2020.26686319053,2020-04-08,2020.27322404372,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.27247619244,2020.23465464999,2020.27270677066,2020.23465464999
B.1.1_DTA_MCC_1062,7,2020.24389997069,2020-03-30,2020.27595628415,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26292530248,2020.21523302985,2020.26721715901,2020.21016531865
B.1.1_DTA_MCC_1063,2,2020.26285604891,2020-04-06,2020.27595628415,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26285604891,2020.26285604891,2020.26285604891,2020.26285604891
B.1.1_DTA_MCC_1064,4,2020.25099636284,2020-04-02,2020.27595628415,2020.44262295082,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26763781176,2020.22371506878,2020.26997853015,2020.19614717172
B.1.1_DTA_MCC_1065,2,2020.26457816898,2020-04-07,2020.27595628415,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.27495348129,2020.24617586049,2020.27578630898,2020.20284546702
B.1.1_DTA_MCC_1066,3,2020.26076396024,2020-04-05,2020.27868852459,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.27820853384,2020.24001624463,2020.2785773045,2020.22665158324
B.1.1_DTA_MCC_1070,4,2020.24107400931,2020-03-29,2020.25409836066,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25397557638,2020.22285507003,2020.25397557638,2020.20676551585
B.1.1_DTA_MCC_1071,4,2020.24091110974,2020-03-29,2020.25956284153,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25392557097,2020.22216768123,2020.25392557097,2020.20570873078
B.1.1_DTA_MCC_1078,2,2020.26637245173,2020-04-07,2020.27322404372,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26637245173,2020.26637245173,2020.26637245173,2020.26637245173
B.1.1_DTA_MCC_1079,2,2020.22773761208,2020-03-24,2020.24043715847,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.22773761208,2020.22773761208,2020.22773761208,2020.22773761208
B.1.1_DTA_MCC_1082,9,2020.20862711668,2020-03-17,2020.23224043716,2020.36885245902,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.20862711668,2020.20862711668,2020.20862711668,2020.20862711668
B.1.1_DTA_MCC_1085,5,2020.21430709298,2020-03-19,2020.24316939891,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.21430709298,2020.21430709298,2020.21430709298,2020.21430709298
B.1.1_DTA_MCC_109,22,2020.17843771953,2020-03-06,2020.18579234973,2020.37978142077,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.17843771953,2020.17843771953,2020.17843771953,2020.17843771953
B.1.1_DTA_MCC_1093,23,2020.219138657,2020-03-21,2020.22950819672,2020.38524590164,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.22847766623,2020.20511680788,2020.22847766623,2020.17991146668
B.1.1_DTA_MCC_1096,3,2020.25635670685,2020-04-04,2020.2650273224,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25635670685,2020.25635670685,2020.25635670685,2020.25635670685
B.1.1_DTA_MCC_1097,2,2020.26082632071,2020-04-05,2020.26229508197,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26125712402,2020.26082632071,2020.26125712402,2020.26082632071
B.1.1_DTA_MCC_1098,5,2020.24027848458,2020-03-29,2020.26229508197,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24027848458,2020.24027848458,2020.24027848458,2020.24027848458
B.1.1_DTA_MCC_1099,5,2020.2540098501,2020-04-03,2020.26229508197,2020.32786885246,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2540098501,2020.2540098501,2020.2540098501,2020.2540098501
B.1.1_DTA_MCC_1100,4,2020.25464946384,2020-04-03,2020.26229508197,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26228301738,2020.23691230821,2020.26228301738,2020.21479536346
B.1.1_DTA_MCC_1101,5,2020.25236814277,2020-04-02,2020.26229508197,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25721447251,2020.25236814277,2020.25721447251,2020.25236814277
B.1.1_DTA_MCC_1104,8,2020.24331708181,2020-03-30,2020.26229508197,2020.43442622951,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24331708181,2020.24331708181,2020.24331708181,2020.24331708181
B.1.1_DTA_MCC_1107,2,2020.24943663257,2020-04-01,2020.26229508197,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25945435561,2020.24459076401,2020.25945435561,2020.24459076401
B.1.1_DTA_MCC_1113,3,2020.25073460733,2020-04-02,2020.26229508197,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26184878741,2020.23522012031,2020.26184878741,2020.22004429388
B.1.1_DTA_MCC_1114,4,2020.2385090253,2020-03-28,2020.25956284153,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2385090253,2020.2385090253,2020.2385090253,2020.2385090253
B.1.1_DTA_MCC_1115,11,2020.24743536922,2020-04-01,2020.26229508197,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26029967399,2020.22877957874,2020.26168596937,2020.21611971738
B.1.1_DTA_MCC_1118,2,2020.25506980812,2020-04-03,2020.2650273224,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26502473968,2020.23394889476,2020.26502473968,2020.19086603513
B.1.1_DTA_MCC_1119,2,2020.25227631589,2020-04-02,2020.2650273224,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26479209177,2020.23311723847,2020.26479209177,2020.21088275615
B.1.1_DTA_MCC_112,60,2020.18912644808,2020-03-10,2020.1912568306,2020.41256830601,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18912644808,2020.18912644808,2020.18912644808,2020.18912644808
B.1.1_DTA_MCC_1127,3,2020.24237768617,2020-03-30,2020.26229508197,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26003099841,2020.21949008688,2020.26224086389,2020.19727977477
B.1.1_DTA_MCC_1129,7,2020.23537842088,2020-03-27,2020.25136612022,2020.46174863388,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24754583645,2020.23537842088,2020.24754583645,2020.23537842088
B.1.1_DTA_MCC_1136,5,2020.25830920096,2020-04-05,2020.26775956284,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26743540581,2020.24762979502,2020.26743540581,2020.23768144006
B.1.1_DTA_MCC_1138,3,2020.2513673006,2020-04-02,2020.25956284153,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2513673006,2020.2513673006,2020.2513673006,2020.2513673006
B.1.1_DTA_MCC_1139,45,2020.21123049837,2020-03-18,2020.22950819672,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2238824115,2020.19903090481,2020.22791184139,2020.18978514587
B.1.1_DTA_MCC_1140,2,2020.2585719139,2020-04-05,2020.27049180328,2020.37978142077,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2699200274,2020.23793670934,2020.2699200274,2020.21286620901
B.1.1_DTA_MCC_1141,2,2020.2461559381,2020-03-31,2020.25956284153,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25868046009,2020.22376912035,2020.25868046009,2020.21630252543
B.1.1_DTA_MCC_1146,4,2020.26250574987,2020-04-06,2020.27049180328,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26250574987,2020.26250574987,2020.26250574987,2020.26250574987
B.1.1_DTA_MCC_1148,2,2020.25948915806,2020-04-05,2020.2650273224,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26472991392,2020.23642597801,2020.26472991392,2020.22891740431
B.1.1_DTA_MCC_1149,41,2020.22779550263,2020-03-24,2020.2650273224,2020.43989071038,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.22779550263,2020.22779550263,2020.22779550263,2020.22779550263
B.1.1_DTA_MCC_115,119,2020.18101131412,2020-03-07,2020.1912568306,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18830848269,2020.17108562277,2020.18969530301,2020.1632781976
B.1.1_DTA_MCC_1151,3,2020.25762926018,2020-04-04,2020.27322404372,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.27318345524,2020.22557782611,2020.27318345524,2020.19972429848
B.1.1_DTA_MCC_1153,3,2020.26390593439,2020-04-07,2020.2650273224,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26390593439,2020.26390593439,2020.26390593439,2020.26390593439
B.1.1_DTA_MCC_1155,2,2020.26271339223,2020-04-06,2020.27322404372,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26967678779,2020.24590231273,2020.27038658078,2020.23363465565
B.1.1_DTA_MCC_1158,4,2020.24468642038,2020-03-31,2020.2650273224,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24468642038,2020.24468642038,2020.24468642038,2020.24468642038
B.1.1_DTA_MCC_1159,2,2020.26356617142,2020-04-06,2020.26775956284,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26356617142,2020.26356617142,2020.26356617142,2020.26356617142
B.1.1_DTA_MCC_1160,2,2020.2734228294,2020-04-10,2020.27868852459,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.27862500809,2020.25890870579,2020.27862929125,2020.23821319494
B.1.1_DTA_MCC_1161,3,2020.23852052045,2020-03-28,2020.24316939891,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23852052045,2020.23852052045,2020.23852052045,2020.23852052045
B.1.1_DTA_MCC_1162,2,2020.26642174639,2020-04-08,2020.27595628415,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26642174639,2020.26642174639,2020.26642174639,2020.26642174639
B.1.1_DTA_MCC_1165,3,2020.26750935747,2020-04-08,2020.27595628415,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.27583715067,2020.26026152864,2020.27583715067,2020.24481458923
B.1.1_DTA_MCC_1167,4,2020.23904351891,2020-03-28,2020.2868852459,2020.39890710383,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.27015503452,2020.1894322728,2020.28358402981,2020.18811787224
B.1.1_DTA_MCC_117,13,2020.18905435476,2020-03-10,2020.1912568306,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.19125381828,2020.18157644339,2020.19125381828,2020.17131155546
B.1.1_DTA_MCC_1171,8,2020.21140639194,2020-03-18,2020.24590163934,2020.38524590164,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24041664744,2020.18846295169,2020.24588317231,2020.17375416896
B.1.1_DTA_MCC_1172,104,2020.19884093127,2020-03-14,2020.2131147541,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.21070997582,2020.18571262243,2020.21126135902,2020.17005097247
B.1.1_DTA_MCC_1176,2,2020.2812370533,2020-04-13,2020.28142076503,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2812370533,2020.2812370533,2020.2812370533,2020.2812370533
B.1.1_DTA_MCC_1178,3,2020.26867628681,2020-04-08,2020.27868852459,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26867628681,2020.26867628681,2020.26867628681,2020.26867628681
B.1.1_DTA_MCC_1179,2,2020.27475384078,2020-04-11,2020.27868852459,2020.27868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.278680775,2020.26051535474,2020.278680775,2020.23931554344
B.1.1_DTA_MCC_118,64,2020.18881558514,2020-03-10,2020.19398907104,2020.45628415301,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18881558514,2020.18881558514,2020.18881558514,2020.18881558514
B.1.1_DTA_MCC_1181,2,2020.23387397809,2020-03-27,2020.24863387978,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24448771475,2020.21500039726,2020.2465336531,2020.20776043232
B.1.1_DTA_MCC_1188,2,2020.25357313483,2020-04-03,2020.27049180328,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25357313483,2020.25357313483,2020.25357313483,2020.25357313483
B.1.1_DTA_MCC_1192,2,2020.17295365621,2020-03-04,2020.18032786885,2020.22950819672,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18031075365,2020.16290089179,2020.18031075365,2020.14970752405
B.1.1_DTA_MCC_1197,3,2020.18269281297,2020-03-08,2020.19398907104,2020.24316939891,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18269281297,2020.18269281297,2020.18269281297,2020.18269281297
B.1.1_DTA_MCC_12,43,2020.15566813759,2020-02-27,2020.16666666667,2020.32786885246,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.15566813759,2020.15566813759,2020.15566813759,2020.15566813759
B.1.1_DTA_MCC_120,11,2020.18916790516,2020-03-10,2020.1912568306,2020.31147540984,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.19125184045,2020.18184520497,2020.19125184045,2020.17413055857
B.1.1_DTA_MCC_1200,8,2020.22193090087,2020-03-22,2020.24590163934,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.22193090087,2020.22193090087,2020.22193090087,2020.22193090087
B.1.1_DTA_MCC_1201,50,2020.21708909907,2020-03-20,2020.24316939891,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.21708909907,2020.21511572768,2020.21708909907,2020.21511572768
B.1.1_DTA_MCC_1202,3,2020.24706826998,2020-03-31,2020.25683060109,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.2512604391,2020.23767366468,2020.2512604391,2020.23767366468
B.1.1_DTA_MCC_1203,2,2020.25673806319,2020-04-04,2020.26229508197,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.26019125741,2020.23996276178,2020.26019125741,2020.23996276178
B.1.1_DTA_MCC_1204,2,2020.23637123498,2020-03-28,2020.24863387978,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24675688225,2020.23637123498,2020.24675688225,2020.23637123498
B.1.1_DTA_MCC_1205,4,2020.24756873102,2020-04-01,2020.25683060109,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24756873102,2020.24756873102,2020.24756873102,2020.24756873102
B.1.1_DTA_MCC_121,65,2020.18814882807,2020-03-10,2020.1912568306,2020.42076502732,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18814882807,2020.18814882807,2020.18814882807,2020.18814882807
B.1.1_DTA_MCC_1213,2,2020.23030394635,2020-03-25,2020.23770491803,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23765965992,2020.21475126156,2020.23765965992,2020.20218079068
B.1.1_DTA_MCC_1218,4,2020.18833668109,2020-03-10,2020.23770491803,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18833668109,2020.18833668109,2020.18833668109,2020.18833668109
B.1.1_DTA_MCC_122,14,2020.19015622768,2020-03-11,2020.19672131148,2020.31420765027,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.19015622768,2020.19015622768,2020.19015622768,2020.19015622768
B.1.1_DTA_MCC_1220,4,2020.27251802829,2020-04-10,2020.27868852459,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.27818704576,2020.25956749995,2020.27818704576,2020.25276095602
B.1.1_DTA_MCC_1227,11,2020.26497870297,2020-04-07,2020.31967213115,2020.3825136612,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.29463009098,2020.26497870297,2020.29463009098,2020.26497870297
B.1.1_DTA_MCC_1228,2,2020.33851959576,2020-05-04,2020.34426229508,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.34267257991,2020.330977046,2020.34267257991,2020.330977046
B.1.1_DTA_MCC_123,2,2020.18467947085,2020-03-09,2020.19398907104,2020.20218579235,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18467947085,2020.18467947085,2020.18467947085,2020.18467947085
B.1.1_DTA_MCC_1230,12,2020.3729360612,2020-05-16,2020.40983606557,2020.45628415301,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.39426094414,2020.35040348793,2020.39567753849,2020.29547411476
B.1.1_DTA_MCC_1232,3,2020.38495234919,2020-05-21,2020.42076502732,2020.45901639344,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.41298201714,2020.35451648484,2020.4171173497,2020.33477862787
B.1.1_DTA_MCC_1233,3,2020.40727575614,2020-05-29,2020.42896174863,2020.44535519126,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.428046377,2020.37635919787,2020.42812881119,2020.3456883253
B.1.1_DTA_MCC_1234,2,2020.44436923963,2020-06-12,2020.45355191257,2020.45628415301,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.45350684432,2020.42418132336,2020.45351039517,2020.39473845402
B.1.1_DTA_MCC_1235,16,2020.20139402569,2020-03-15,2020.2349726776,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.20139402569,2020.20139402569,2020.20139402569,2020.20139402569
B.1.1_DTA_MCC_1236,21,2020.20593130798,2020-03-16,2020.21857923497,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.21456961279,2020.19045525596,2020.21762513509,2020.18417652424
B.1.1_DTA_MCC_1237,3,2020.20888954371,2020-03-17,2020.21584699454,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.21485445974,2020.19701499445,2020.2155432934,2020.18699263751
B.1.1_DTA_MCC_1239,20,2020.22648229427,2020-03-24,2020.2650273224,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24679391559,2020.20693562328,2020.2512021475,2020.18972460212
B.1.1_DTA_MCC_1242,3,2020.24970608608,2020-04-01,2020.27049180328,2020.27595628415,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24970608608,2020.24970608608,2020.24970608608,2020.24970608608
B.1.1_DTA_MCC_1243,4,2020.2335768258,2020-03-26,2020.23770491803,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.23766004191,2020.22626562993,2020.23766004191,2020.20912816348
B.1.1_DTA_MCC_1244,6,2020.24895143552,2020-04-01,2020.25409836066,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.25407963269,2020.23873342715,2020.25407963269,2020.22349967967
B.1.1_DTA_MCC_1246,4,2020.28035097685,2020-04-13,2020.28961748634,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.28951394211,2020.25905656657,2020.28960759971,2020.23615819829
B.1.1_DTA_MCC_1248,10,2020.25989836216,2020-04-05,2020.29234972678,2020.42349726776,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.28195281922,2020.23559747365,2020.28466252782,2020.22446871799
B.1.1_DTA_MCC_1252,11,2020.18050249835,2020-03-07,2020.22131147541,2020.31147540984,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.18897183924,2020.16692053258,2020.19206423221,2020.15230269819
B.1.1_DTA_MCC_1253,2,2020.23681335228,2020-03-28,2020.24043715847,2020.25683060109,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.24041930377,2020.22545550447,2020.24041930377,2020.21605823438
B.1.1_DTA_MCC_1258,3,2020.22101206349,2020-03-22,2020.24316939891,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.975,2020.22101206349,2020.22101206349,2020.22101206349,2020.22101206349
