cluster,seqs,tmrca,tmrca_calendar,oldest,mostrecent,treefile,cutoff,tmrca_HPD_upper,tmrca_HPD_lower,tmrca_range_upper,tmrca_range_lower
B.1.1_DTA_MCC_285,23,2020.20339242141,2020-03-15,2020.2349726776,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20339242141,2020.20339242141,2020.20339242141,2020.20339242141
B.1.1_DTA_MCC_286,26,2020.21307668419,2020-03-19,2020.22404371585,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21307668419,2020.21307668419,2020.21307668419,2020.21307668419
B.1.1_DTA_MCC_288,5,2020.22264276609,2020-03-22,2020.24043715847,2020.36338797814,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23650305316,2020.20301687065,2020.23915042875,2020.18590898313
B.1.1_DTA_MCC_290,4,2020.20481704995,2020-03-16,2020.23224043716,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22320533475,2020.18641195938,2020.22899433384,2020.1794244827
B.1.1_DTA_MCC_291,10,2020.21072338675,2020-03-18,2020.2349726776,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21072338675,2020.21072338675,2020.21072338675,2020.21072338675
B.1.1_DTA_MCC_292,11,2020.22756891981,2020-03-24,2020.22950819672,2020.35519125683,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22756891981,2020.22756891981,2020.22756891981,2020.22756891981
B.1.1_DTA_MCC_293,7,2020.22356330258,2020-03-23,2020.24590163934,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22356330258,2020.22356330258,2020.22356330258,2020.22356330258
B.1.1_DTA_MCC_294,7,2020.22049274034,2020-03-22,2020.24316939891,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22049274034,2020.22049274034,2020.22049274034,2020.22049274034
B.1.1_DTA_MCC_295,6,2020.2121180298,2020-03-19,2020.22404371585,2020.26775956284,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2121180298,2020.2121180298,2020.2121180298,2020.2121180298
B.1.1_DTA_MCC_297,7,2020.23527490622,2020-03-27,2020.24590163934,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24588115017,2020.21868298686,2020.24588115017,2020.19633604981
B.1.1_DTA_MCC_3,54,2020.15811965452,2020-02-28,2020.16120218579,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.15811965452,2020.15811965452,2020.15811965452,2020.15811965452
B.1.1_DTA_MCC_300,3,2020.2279854531,2020-03-24,2020.2349726776,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2279854531,2020.2279854531,2020.2279854531,2020.2279854531
B.1.1_DTA_MCC_301,4,2020.20484121189,2020-03-16,2020.22404371585,2020.25956284153,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20484121189,2020.20484121189,2020.20484121189,2020.20484121189
B.1.1_DTA_MCC_302,2,2020.23334367983,2020-03-26,2020.24863387978,2020.34972677596,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24769540809,2020.21270480135,2020.24769540809,2020.19216326287
B.1.1_DTA_MCC_303,29,2020.19182647105,2020-03-11,2020.21038251366,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19182647105,2020.19182647105,2020.19182647105,2020.19182647105
B.1.1_DTA_MCC_304,4,2020.23196780907,2020-03-26,2020.2349726776,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23196780907,2020.23196780907,2020.23196780907,2020.23196780907
B.1.1_DTA_MCC_305,2,2020.23424159418,2020-03-27,2020.24863387978,2020.28142076503,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24276476491,2020.2294081599,2020.24276476491,2020.2294081599
B.1.1_DTA_MCC_307,13,2020.22308415649,2020-03-23,2020.22950819672,2020.3606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22308415649,2020.22308415649,2020.22308415649,2020.22308415649
B.1.1_DTA_MCC_308,8,2020.23874813481,2020-03-28,2020.24863387978,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23874813481,2020.23874813481,2020.23874813481,2020.23874813481
B.1.1_DTA_MCC_309,13,2020.20246269618,2020-03-15,2020.21857923497,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20246269618,2020.20246269618,2020.20246269618,2020.20246269618
B.1.1_DTA_MCC_31,29,2020.16931381903,2020-03-03,2020.17486338798,2020.33606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16931381903,2020.16931381903,2020.16931381903,2020.16931381903
B.1.1_DTA_MCC_310,4,2020.23441165128,2020-03-27,2020.24863387978,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24485077515,2020.22154652336,2020.24738319815,2020.2053147457
B.1.1_DTA_MCC_311,30,2020.20014499723,2020-03-14,2020.22404371585,2020.3606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20014499723,2020.20014499723,2020.20014499723,2020.20014499723
B.1.1_DTA_MCC_312,22,2020.19228910408,2020-03-11,2020.22404371585,2020.34972677596,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19228910408,2020.19228910408,2020.19228910408,2020.19228910408
B.1.1_DTA_MCC_313,4,2020.22671750804,2020-03-24,2020.23770491803,2020.25683060109,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2347661261,2020.21337174221,2020.2347661261,2020.21337174221
B.1.1_DTA_MCC_314,2,2020.21094231256,2020-03-18,2020.24590163934,2020.24863387978,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21094231256,2020.21094231256,2020.21094231256,2020.21094231256
B.1.1_DTA_MCC_315,3,2020.22329945866,2020-03-23,2020.26229508197,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24251693909,2020.20786636302,2020.24251693909,2020.20786636302
B.1.1_DTA_MCC_316,267,2020.18754372611,2020-03-10,2020.22677595628,2020.43989071038,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19872530044,2020.17589551606,2020.2038848483,2020.16717077811
B.1.1_DTA_MCC_317,21,2020.2143104983,2020-03-19,2020.24043715847,2020.33606557377,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23015804622,2020.19562620432,2020.23622920524,2020.18149741239
B.1.1_DTA_MCC_318,7,2020.19014886606,2020-03-11,2020.19398907104,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19014886606,2020.19014886606,2020.19014886606,2020.19014886606
B.1.1_DTA_MCC_321,10,2020.24214424309,2020-03-30,2020.25409836066,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2512157378,2020.22532143041,2020.2512157378,2020.22532143041
B.1.1_DTA_MCC_322,6,2020.23627631252,2020-03-27,2020.27049180328,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23627631252,2020.23627631252,2020.23627631252,2020.23627631252
B.1.1_DTA_MCC_323,101,2020.19072140328,2020-03-11,2020.22677595628,2020.40710382514,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19072140328,2020.19072140328,2020.19072140328,2020.19072140328
B.1.1_DTA_MCC_325,7,2020.19889490379,2020-03-14,2020.21857923497,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19889490379,2020.19889490379,2020.19889490379,2020.19889490379
B.1.1_DTA_MCC_326,2,2020.21151823139,2020-03-18,2020.22950819672,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21151823139,2020.21151823139,2020.21151823139,2020.21151823139
B.1.1_DTA_MCC_327,5,2020.24289005203,2020-03-30,2020.25683060109,2020.29781420765,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25605001476,2020.22448620577,2020.25664323874,2020.21307365667
B.1.1_DTA_MCC_33,4,2020.16437407133,2020-03-01,2020.1693989071,2020.19398907104,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.1691731281,2020.15248918831,2020.1692309746,2020.14053278729
B.1.1_DTA_MCC_330,2,2020.27186870891,2020-04-10,2020.29234972678,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.27186870891,2020.27186870891,2020.27186870891,2020.27186870891
B.1.1_DTA_MCC_331,20,2020.21980346427,2020-03-21,2020.22404371585,2020.35519125683,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21980346427,2020.21980346427,2020.21980346427,2020.21980346427
B.1.1_DTA_MCC_333,7,2020.20418172351,2020-03-16,2020.24316939891,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20418172351,2020.20418172351,2020.20418172351,2020.20418172351
B.1.1_DTA_MCC_335,18,2020.22088845827,2020-03-22,2020.23224043716,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22088845827,2020.22088845827,2020.22088845827,2020.22088845827
B.1.1_DTA_MCC_336,20,2020.22587117715,2020-03-24,2020.28142076503,2020.43442622951,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25186284108,2020.18895214951,2020.27064531765,2020.18535583421
B.1.1_DTA_MCC_339,8,2020.23738663483,2020-03-28,2020.25409836066,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23738663483,2020.23738663483,2020.23738663483,2020.23738663483
B.1.1_DTA_MCC_340,7,2020.22565075633,2020-03-24,2020.24043715847,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23692206964,2020.20726046155,2020.23914808604,2020.19021549637
B.1.1_DTA_MCC_341,15,2020.21623410378,2020-03-20,2020.24863387978,2020.40983606557,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23467212181,2020.19737775497,2020.24385981082,2020.1914278744
B.1.1_DTA_MCC_342,12,2020.30034907946,2020-04-20,2020.34153005464,2020.37158469945,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.33148435398,2020.25338786629,2020.33360753876,2020.21517434327
B.1.1_DTA_MCC_345,2,2020.24090478177,2020-03-29,2020.27595628415,2020.38797814208,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25449147897,2020.21008099559,2020.26173809894,2020.21008099559
B.1.1_DTA_MCC_346,3,2020.25919375756,2020-04-05,2020.2650273224,2020.39344262295,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26501334811,2020.24445707117,2020.26501334811,2020.21717489445
B.1.1_DTA_MCC_347,43,2020.19361508132,2020-03-12,2020.21584699454,2020.39344262295,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19361508132,2020.19361508132,2020.19361508132,2020.19361508132
B.1.1_DTA_MCC_348,14,2020.21612818577,2020-03-20,2020.25136612022,2020.42076502732,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21612818577,2020.21612818577,2020.21612818577,2020.21612818577
B.1.1_DTA_MCC_349,4,2020.21841748451,2020-03-21,2020.25409836066,2020.43715846995,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2431630251,2020.2031525688,2020.24922259085,2020.19208991787
B.1.1_DTA_MCC_351,2,2020.3143817645,2020-04-25,2020.32240437158,2020.32240437158,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.32239576641,2020.28254027535,2020.32239595352,2020.23294739405
B.1.1_DTA_MCC_352,37,2020.19899142611,2020-03-14,2020.24316939891,2020.39344262295,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19899142611,2020.19899142611,2020.19899142611,2020.19899142611
B.1.1_DTA_MCC_36,2,2020.16416637127,2020-03-01,2020.1693989071,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16929039594,2020.15006823759,2020.16929039594,2020.11499131533
B.1.1_DTA_MCC_360,3,2020.20084244234,2020-03-15,2020.2131147541,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20084244234,2020.20084244234,2020.20084244234,2020.20084244234
B.1.1_DTA_MCC_362,2,2020.20353464721,2020-03-15,2020.21038251366,2020.21584699454,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20353464721,2020.20353464721,2020.20353464721,2020.20353464721
B.1.1_DTA_MCC_363,50,2020.20307346402,2020-03-15,2020.21857923497,2020.35245901639,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20307346402,2020.20307346402,2020.20307346402,2020.20307346402
B.1.1_DTA_MCC_365,2,2020.21355175532,2020-03-19,2020.21584699454,2020.23224043716,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21355175532,2020.21355175532,2020.21355175532,2020.21355175532
B.1.1_DTA_MCC_368,37,2020.1647209516,2020-03-01,2020.16666666667,2020.31420765027,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16666080423,2020.15735660934,2020.16666111475,2020.14242453349
B.1.1_DTA_MCC_369,53,2020.17221461661,2020-03-04,2020.18032786885,2020.45901639344,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.1790504777,2020.16194041644,2020.17962277,2020.14690066179
B.1.1_DTA_MCC_370,10,2020.22999079023,2020-03-25,2020.24590163934,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22999079023,2020.22999079023,2020.22999079023,2020.22999079023
B.1.1_DTA_MCC_371,42,2020.19133577331,2020-03-11,2020.20765027322,2020.34699453552,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19133577331,2020.19133577331,2020.19133577331,2020.19133577331
B.1.1_DTA_MCC_372,14,2020.20921687836,2020-03-18,2020.24590163934,2020.2868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20921687836,2020.20921687836,2020.20921687836,2020.20921687836
B.1.1_DTA_MCC_374,8,2020.22541443957,2020-03-24,2020.25136612022,2020.46174863388,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24294595826,2020.20293985174,2020.2448832698,2020.17916469281
B.1.1_DTA_MCC_375,7,2020.23078379792,2020-03-25,2020.24316939891,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24310885579,2020.21094913833,2020.24310885579,2020.1895557342
B.1.1_DTA_MCC_376,5,2020.20301262332,2020-03-15,2020.2131147541,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20301262332,2020.20301262332,2020.20301262332,2020.20301262332
B.1.1_DTA_MCC_378,11,2020.19031934222,2020-03-11,2020.22677595628,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.19031934222,2020.19031934222,2020.19031934222,2020.19031934222
B.1.1_DTA_MCC_379,19,2020.23819269157,2020-03-28,2020.25409836066,2020.40710382514,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25229352099,2020.22307623403,2020.25326666202,2020.21094979275
B.1.1_DTA_MCC_380,5,2020.20561882658,2020-03-16,2020.22404371585,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20561882658,2020.20561882658,2020.20561882658,2020.20561882658
B.1.1_DTA_MCC_381,3,2020.2278098073,2020-03-24,2020.25409836066,2020.27868852459,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2278098073,2020.2278098073,2020.2278098073,2020.2278098073
B.1.1_DTA_MCC_382,5,2020.2215496789,2020-03-22,2020.22950819672,2020.30054644809,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2215496789,2020.2215496789,2020.2215496789,2020.2215496789
B.1.1_DTA_MCC_383,2,2020.22333568299,2020-03-23,2020.24316939891,2020.25409836066,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22333568299,2020.22333568299,2020.22333568299,2020.22333568299
B.1.1_DTA_MCC_384,7,2020.22102096338,2020-03-22,2020.22677595628,2020.32513661202,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22675539253,2020.2071662695,2020.22675539253,2020.18924503138
B.1.1_DTA_MCC_386,2,2020.24970467936,2020-04-01,2020.25409836066,2020.25956284153,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25408449238,2020.23652267351,2020.25408449238,2020.2173940762
B.1.1_DTA_MCC_387,4,2020.24284381847,2020-03-30,2020.25136612022,2020.35792349727,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24284381847,2020.24284381847,2020.24284381847,2020.24284381847
B.1.1_DTA_MCC_389,2,2020.2561093206,2020-04-04,2020.26229508197,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26227736147,2020.23941131644,2020.26227736147,2020.20815810609
B.1.1_DTA_MCC_390,86,2020.2125345527,2020-03-19,2020.22131147541,2020.34972677596,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.2125345527,2020.2125345527,2020.2125345527,2020.2125345527
B.1.1_DTA_MCC_391,11,2020.20672392637,2020-03-17,2020.21584699454,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21559031648,2020.19344618564,2020.21576895843,2020.17121751326
B.1.1_DTA_MCC_392,2,2020.22201681544,2020-03-22,2020.2650273224,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25778367867,2020.22201681544,2020.25778367867,2020.22201681544
B.1.1_DTA_MCC_394,2,2020.23270140807,2020-03-26,2020.23770491803,2020.2650273224,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23769211811,2020.21683228824,2020.23770356908,2020.19911982479
B.1.1_DTA_MCC_395,4,2020.23433705107,2020-03-27,2020.2650273224,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25784630008,2020.21347406584,2020.25876817473,2020.19709514041
B.1.1_DTA_MCC_397,4,2020.22194754535,2020-03-22,2020.22950819672,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22930589536,2020.21026102896,2020.22930589536,2020.20149875838
B.1.1_DTA_MCC_399,11,2020.20978467166,2020-03-18,2020.22950819672,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22233576203,2020.20887356307,2020.22233576203,2020.20887356307
B.1.1_DTA_MCC_40,233,2020.15941425803,2020-02-28,2020.17759562842,2020.41803278689,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16894559009,2020.14993950672,2020.16894559009,2020.14749897712
B.1.1_DTA_MCC_400,9,2020.20818053442,2020-03-17,2020.23224043716,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20818053442,2020.20818053442,2020.20818053442,2020.20818053442
B.1.1_DTA_MCC_401,9,2020.21759332738,2020-03-21,2020.23224043716,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22867622817,2020.20254384023,2020.23163234629,2020.18870801969
B.1.1_DTA_MCC_404,14,2020.20744594687,2020-03-17,2020.23224043716,2020.33333333333,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22064407481,2020.18924402331,2020.22410766659,2020.1750522777
B.1.1_DTA_MCC_406,5,2020.21519265271,2020-03-20,2020.2349726776,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22988168743,2020.19896500593,2020.23264424435,2020.17674414759
B.1.1_DTA_MCC_407,6,2020.20859087139,2020-03-17,2020.22677595628,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20859087139,2020.20859087139,2020.20859087139,2020.20859087139
B.1.1_DTA_MCC_408,3,2020.21507753382,2020-03-20,2020.21857923497,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21507753382,2020.21507753382,2020.21507753382,2020.21507753382
B.1.1_DTA_MCC_409,2,2020.22263254416,2020-03-22,2020.23224043716,2020.26229508197,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22881212869,2020.22048124291,2020.22881212869,2020.21984490113
B.1.1_DTA_MCC_410,22,2020.20764156435,2020-03-17,2020.2349726776,2020.31147540984,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20764156435,2020.20764156435,2020.20764156435,2020.20764156435
B.1.1_DTA_MCC_411,16,2020.18821329938,2020-03-10,2020.21857923497,2020.37704918033,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.18821329938,2020.18821329938,2020.18821329938,2020.18821329938
B.1.1_DTA_MCC_413,9,2020.22091347942,2020-03-22,2020.24043715847,2020.33879781421,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22091347942,2020.22091347942,2020.22091347942,2020.22091347942
B.1.1_DTA_MCC_414,7,2020.21174809196,2020-03-18,2020.24043715847,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21174809196,2020.21174809196,2020.21174809196,2020.21174809196
B.1.1_DTA_MCC_415,2,2020.24134966665,2020-03-29,2020.24316939891,2020.25136612022,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24134966665,2020.24134966665,2020.24134966665,2020.24134966665
B.1.1_DTA_MCC_416,3,2020.22487596926,2020-03-23,2020.2349726776,2020.3087431694,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23487485752,2020.21137918389,2020.2349530772,2020.20076939285
B.1.1_DTA_MCC_418,5,2020.22337734412,2020-03-23,2020.27322404372,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23847290244,2020.20143291012,2020.24117945512,2020.19222446312
B.1.1_DTA_MCC_420,2,2020.24053984902,2020-03-29,2020.24590163934,2020.27322404372,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24053984902,2020.24053984902,2020.24053984902,2020.24053984902
B.1.1_DTA_MCC_422,5,2020.23287885182,2020-03-26,2020.25136612022,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24728100494,2020.21211661849,2020.24872061454,2020.19914974907
B.1.1_DTA_MCC_423,14,2020.24637592838,2020-03-31,2020.25683060109,2020.4043715847,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24637592838,2020.24637592838,2020.24637592838,2020.24637592838
B.1.1_DTA_MCC_424,5,2020.25714651057,2020-04-04,2020.26775956284,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.26759469729,2020.24085774735,2020.26761707716,2020.20696322315
B.1.1_DTA_MCC_425,2,2020.26603507631,2020-04-07,2020.27049180328,2020.27049180328,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.27047999378,2020.24959020925,2020.27047999378,2020.21945290927
B.1.1_DTA_MCC_426,83,2020.17865274533,2020-03-06,2020.19398907104,2020.45081967213,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.17865274533,2020.17865274533,2020.17865274533,2020.17865274533
B.1.1_DTA_MCC_427,22,2020.21561788195,2020-03-20,2020.24590163934,2020.36338797814,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.21561788195,2020.21561788195,2020.21561788195,2020.21561788195
B.1.1_DTA_MCC_428,4,2020.27512408668,2020-04-11,2020.30601092896,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.30242452464,2020.24832899816,2020.30390388474,2020.21186192204
B.1.1_DTA_MCC_429,2,2020.27635545865,2020-04-11,2020.28961748634,2020.30601092896,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.28950510323,2020.25868296555,2020.28950510323,2020.24130954145
B.1.1_DTA_MCC_43,2,2020.16809643425,2020-03-03,2020.1693989071,2020.1693989071,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.16893483572,2020.1561567099,2020.16893483572,2020.1561567099
B.1.1_DTA_MCC_430,4,2020.24122108313,2020-03-29,2020.24863387978,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24863161464,2020.22339419264,2020.24863161464,2020.20481165349
B.1.1_DTA_MCC_431,23,2020.22650982633,2020-03-24,2020.2650273224,2020.31967213115,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24359868577,2020.20580097569,2020.25403534034,2020.18227904525
B.1.1_DTA_MCC_432,4,2020.22043067172,2020-03-22,2020.22677595628,2020.29508196721,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22389678866,2020.21663115702,2020.22389678866,2020.21663115702
B.1.1_DTA_MCC_433,61,2020.2345441569,2020-03-27,2020.26229508197,2020.42076502732,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25211358067,2020.21760035257,2020.25697345011,2020.19915604111
B.1.1_DTA_MCC_434,9,2020.23951501343,2020-03-29,2020.24590163934,2020.36612021858,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24589039913,2020.2239765867,2020.24589772884,2020.19207718497
B.1.1_DTA_MCC_435,6,2020.20270015211,2020-03-15,2020.21857923497,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.20270015211,2020.20270015211,2020.20270015211,2020.20270015211
B.1.1_DTA_MCC_436,2,2020.23560685327,2020-03-27,2020.24590163934,2020.28415300546,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24566644713,2020.21946739527,2020.24566644713,2020.20069967044
B.1.1_DTA_MCC_438,17,2020.22837970438,2020-03-25,2020.2349726776,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22837970438,2020.22837970438,2020.22837970438,2020.22837970438
B.1.1_DTA_MCC_44,2,2020.1709109254,2020-03-04,2020.17213114754,2020.17213114754,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.17211762361,2020.16851609441,2020.17211762361,2020.16618386069
B.1.1_DTA_MCC_440,3,2020.23121008899,2020-03-26,2020.25409836066,2020.3306010929,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24771133517,2020.20656154829,2020.25043076402,2020.19259940031
B.1.1_DTA_MCC_441,5,2020.29598041949,2020-04-18,2020.3087431694,2020.34426229508,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.29598041949,2020.29598041949,2020.29598041949,2020.29598041949
B.1.1_DTA_MCC_443,4,2020.26214908054,2020-04-06,2020.2868852459,2020.31147540984,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.28131325555,2020.23883945463,2020.28290851967,2020.2077273641
B.1.1_DTA_MCC_444,2,2020.22932912034,2020-03-25,2020.24043715847,2020.31420765027,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.23987594218,2020.21172559428,2020.23996420055,2020.20091025849
B.1.1_DTA_MCC_446,4,2020.24437223187,2020-03-30,2020.25409836066,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25364419348,2020.22938581742,2020.25390033552,2020.19612770745
B.1.1_DTA_MCC_447,5,2020.24088499984,2020-03-29,2020.25136612022,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.25128642188,2020.2232636006,2020.25132659105,2020.2055858422
B.1.1_DTA_MCC_448,2,2020.27773085926,2020-04-12,2020.28142076503,2020.29234972678,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.28141956177,2020.26422045169,2020.28141956177,2020.24297993125
B.1.1_DTA_MCC_449,8,2020.22194394826,2020-03-22,2020.25136612022,2020.28961748634,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.22194394826,2020.22194394826,2020.22194394826,2020.22194394826
B.1.1_DTA_MCC_45,6,2020.1672066064,2020-03-02,2020.17213114754,2020.17213114754,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.17102784343,2020.1617919409,2020.17120744287,2020.14819655378
B.1.1_DTA_MCC_450,6,2020.23907760697,2020-03-29,2020.24590163934,2020.30327868852,B.1.1-DTA-20200818.combined.MCC.tree,0.5,2020.24265109014,2020.21824157836,2020.24265109014,2020.21824157836
